"x","y","group","distance","dif_x","dif_y","p_x","p_y"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
604,423,"magenta","21.8403296678416","-87.6521739130435","-25.4117647058824","625","429"
611,452,"magenta","26.9258240356725","-58.4347826086956","97.4117647058823","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
611,445,"magenta","21.2602916254693","-58.4347826086956","67.7647058823529","625","429"
610,430,"magenta","15.0332963783729","-62.6086956521739","4.23529411764706","625","429"
620,409,"magenta","20.6155281280883","-20.8695652173913","-84.7058823529412","625","429"
