"x","y","group","distance","dif_x","dif_y","p_x","p_y"
979,719,"yellow","102.883429180797","166.162624821683","-88.9193825042882","888","767"
1050,730,"red","87.4757109145162","-157.032810271041","-29.6397941680961","1136","746"
1077,733,"red","60.4152298679729","-107.731811697575","-24.082332761578","1136","746"
1085,733,"red","52.6307894677631","-93.1241084165478","-24.082332761578","1136","746"
1091,731,"red","47.4341649025257","-82.1683309557775","-27.7873070325901","1136","746"
1091,730,"red","47.7598157450382","-82.1683309557775","-29.6397941680961","1136","746"
1091,730,"red","47.7598157450382","-82.1683309557775","-29.6397941680961","1136","746"
1091,729,"red","48.1040538832228","-82.1683309557775","-31.4922813036021","1136","746"
1089,728,"red","50.3289181286465","-85.8202567760342","-33.3447684391081","1136","746"
1090,727,"red","49.7694685525172","-83.9942938659058","-35.1972555746141","1136","746"
1091,726,"red","49.2442890089805","-82.1683309557775","-37.0497427101201","1136","746"
1092,727,"red","47.927027865287","-80.3423680456491","-35.1972555746141","1136","746"
1094,727,"red","46.0977222864644","-76.6904422253923","-35.1972555746141","1136","746"
1095,728,"red","44.7772263544762","-74.8644793152639","-33.3447684391081","1136","746"
1096,728,"red","43.8634243989226","-73.0385164051355","-33.3447684391081","1136","746"
1097,729,"red","42.5440947723653","-71.2125534950071","-31.4922813036021","1136","746"
1097,729,"red","42.5440947723653","-71.2125534950071","-31.4922813036021","1136","746"
1098,729,"red","41.6293165929973","-69.3865905848787","-31.4922813036021","1136","746"
1098,725,"red","43.4165866921848","-69.3865905848787","-38.9022298456261","1136","746"
1097,725,"red","44.2944691807002","-71.2125534950071","-38.9022298456261","1136","746"
1096,724,"red","45.6508488420533","-73.0385164051355","-40.7547169811321","1136","746"
1095,725,"red","46.0651712251241","-74.8644793152639","-38.9022298456261","1136","746"
1096,726,"red","44.7213595499958","-73.0385164051355","-37.0497427101201","1136","746"
1097,727,"red","43.3820239269677","-71.2125534950071","-35.1972555746141","1136","746"
1098,728,"red","42.0475920832573","-69.3865905848787","-33.3447684391081","1136","746"
1099,728,"red","41.146081222882","-67.5606276747504","-33.3447684391081","1136","746"
1083,739,"red","53.4602656184946","-96.7760342368046","-12.967409948542","1136","746"
1043,750,"red","93.0859817588019","-169.81455064194","7.40994854202401","1136","746"
1004,762,"yellow","116.10770861575","211.811697574893","-9.26243567753002","888","767"
965,775,"yellow","77.4144689318476","140.599144079886","14.819897084048","888","767"
949,782,"yellow","62.8171950981576","111.383737517832","27.7873070325901","888","767"
943,785,"yellow","57.8705451849211","100.427960057061","33.3447684391081","888","767"
940,787,"yellow","55.7135531087365","94.9500713266762","37.0497427101201","888","767"
1040,759,"red","96.8762096698668","-175.292439372325","24.082332761578","1136","746"
1081,744,"red","55.0363516232681","-100.427960057061","-3.70497427101201","1136","746"
1099,737,"red","38.0788655293195","-67.5606276747504","-16.672384219554","1136","746"
1068,722,"red","72.1110255092798","-124.16547788873","-44.4596912521441","1136","746"
1019,673,"red","137.905764926634","-213.637660485021","-135.231560891938","1136","746"
955,575,"magenta","96.6074531286277","76.6904422253923","161.166380789022","913","488"
935,510,"magenta","31.1126983722081","40.1711840228245","40.7547169811321","913","488"
925,475,"magenta","17.6918060129541","21.9115549215407","-24.082332761578","913","488"
911,461,"magenta","27.0739727413618","-3.65192582025678","-50.0171526586621","913","488"
907,456,"magenta","32.5576411921994","-10.9557774607703","-59.2795883361921","913","488"
905,454,"magenta","34.928498393146","-14.6077032810271","-62.9845626072041","913","488"
906,453,"magenta","35.6931365951495","-12.7817403708987","-64.8370497427101","913","488"
905,453,"magenta","35.9026461420325","-14.6077032810271","-64.8370497427101","913","488"
902,453,"magenta","36.6878726556883","-20.0855920114123","-64.8370497427101","913","488"
891,445,"magenta","48.3011387029333","-40.1711840228245","-79.6569468267582","913","488"
885,439,"purple","46.8187996428785","-29.2154065620542","81.5094339622642","901","395"
893,440,"purple","45.7055795281058","-14.6077032810271","83.3619210977702","901","395"
898,439,"purple","44.1021541423999","-5.47788873038516","81.5094339622642","901","395"
899,437,"purple","42.0475920832573","-3.65192582025678","77.8044596912521","901","395"
900,436,"purple","41.0121933088198","-1.82596291012839","75.9519725557461","901","395"
902,437,"purple","42.0119030752","1.82596291012839","77.8044596912521","901","395"
904,437,"purple","42.1070065428546","5.47788873038516","77.8044596912521","901","395"
899,438,"purple","43.0464865000618","-3.65192582025678","79.6569468267582","901","395"
893,438,"purple","43.7378554572581","-14.6077032810271","79.6569468267582","901","395"
888,439,"purple","45.8802789878178","-23.737517831669","81.5094339622642","901","395"
882,437,"purple","46.0977222864644","-34.6932952924394","77.8044596912521","901","395"
893,436,"purple","41.7731971484108","-14.6077032810271","75.9519725557461","901","395"
888,436,"purple","43.0116263352131","-23.737517831669","75.9519725557461","901","395"
884,436,"purple","44.3846820423443","-31.0413694721826","75.9519725557461","901","395"
880,436,"purple","46.0651712251241","-38.3452211126962","75.9519725557461","901","395"
877,436,"purple","47.5078940808788","-43.8231098430813","75.9519725557461","901","395"
870,436,"purple","51.4003891035856","-56.60485021398","75.9519725557461","901","395"
866,437,"purple","54.6717477313466","-63.9087018544936","77.8044596912521","901","395"
864,437,"purple","55.9732078766261","-67.5606276747504","77.8044596912521","901","395"
864,438,"purple","56.7274184147313","-67.5606276747504","79.6569468267582","901","395"
862,437,"purple","57.3149195236284","-71.2125534950071","77.8044596912521","901","395"
859,438,"purple","60.1082357085949","-76.6904422253923","79.6569468267582","901","395"
858,437,"purple","60.1082357085949","-78.5164051355207","77.8044596912521","901","395"
854,437,"purple","63.0317380372777","-85.8202567760342","77.8044596912521","901","395"
848,438,"purple","68.2495421230062","-96.7760342368046","79.6569468267582","901","395"
847,439,"purple","69.656299069072","-98.601997146933","81.5094339622642","901","395"
842,441,"purple","74.8131004570724","-107.731811697575","85.2144082332762","901","395"
864,438,"purple","56.7274184147313","-67.5606276747504","79.6569468267582","901","395"
876,439,"purple","50.60632371552","-45.6490727532097","81.5094339622642","901","395"
881,439,"purple","48.3321838943783","-36.5192582025678","81.5094339622642","901","395"
886,439,"purple","46.4865571966778","-27.3894436519258","81.5094339622642","901","395"
898,437,"purple","42.1070065428546","-5.47788873038516","77.8044596912521","901","395"
903,437,"purple","42.0475920832573","3.65192582025678","77.8044596912521","901","395"
896,438,"purple","43.2897216438267","-9.12981455064194","79.6569468267582","901","395"
