"grupo","x_r","y_r","x","y","dif","dif_x","dif_y"
"red",263.13,1066.5,276.220909090909,1119.39795918367,12.369316876853,13.0909090909091,52.8979591836735
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,276.220909090909,1119.39795918367,12.369316876853,13.0909090909091,52.8979591836735
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,276.220909090909,1119.39795918367,12.369316876853,13.0909090909091,52.8979591836735
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,276.220909090909,1119.39795918367,12.369316876853,13.0909090909091,52.8979591836735
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,267.493636363636,1022.41836734694,10.0498756211209,4.36363636363636,-44.0816326530612
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,276.220909090909,1150.25510204082,19.2353840616713,13.0909090909091,83.7551020408163
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,276.220909090909,1119.39795918367,12.369316876853,13.0909090909091,52.8979591836735
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,276.220909090909,1119.39795918367,12.369316876853,13.0909090909091,52.8979591836735
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,267.493636363636,1022.41836734694,10.0498756211209,4.36363636363636,-44.0816326530612
"red",263.13,1066.5,319.857272727273,1057.68367346939,13.1529464379659,56.7272727272727,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,276.220909090909,1119.39795918367,12.369316876853,13.0909090909091,52.8979591836735
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,276.220909090909,1119.39795918367,12.369316876853,13.0909090909091,52.8979591836735
"red",263.13,1066.5,267.493636363636,1022.41836734694,10.0498756211209,4.36363636363636,-44.0816326530612
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,276.220909090909,1119.39795918367,12.369316876853,13.0909090909091,52.8979591836735
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,276.220909090909,1119.39795918367,12.369316876853,13.0909090909091,52.8979591836735
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,267.493636363636,1022.41836734694,10.0498756211209,4.36363636363636,-44.0816326530612
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,276.220909090909,1119.39795918367,12.369316876853,13.0909090909091,52.8979591836735
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,250.039090909091,1119.39795918367,12.369316876853,-13.0909090909091,52.8979591836735
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,271.857272727273,1057.68367346939,2.82842712474619,8.72727272727273,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,276.220909090909,1119.39795918367,12.369316876853,13.0909090909091,52.8979591836735
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,241.311818181818,1022.41836734694,11.1803398874989,-21.8181818181818,-44.0816326530612
"red",263.13,1066.5,245.675454545454,1057.68367346939,4.47213595499958,-17.4545454545455,-8.81632653061224
"red",960,13.5,1069.09090909091,-30.5816326530612,26.9258240356725,109.090909090909,-44.0816326530612
"red",960,1066.5,855.272727272727,1070.90816326531,24.0208242989286,-104.727272727273,4.40816326530612
"red",960,1066.5,855.272727272727,1070.90816326531,24.0208242989286,-104.727272727273,4.40816326530612
"red",960,1066.5,946.909090909091,1009.19387755102,13.3416640641263,-13.0909090909091,-57.3061224489796
"red",960,1066.5,951.272727272727,1040.05102040816,6.32455532033676,-8.72727272727273,-26.4489795918367
"red",960,1066.5,877.090909090909,1040.05102040816,19.9248588451713,-82.9090909090909,-26.4489795918367
"red",960,1066.5,877.090909090909,1040.05102040816,19.9248588451713,-82.9090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,877.090909090909,1040.05102040816,19.9248588451713,-82.9090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1163.47959183673,31.8276609256791,-100.363636363636,96.9795918367347
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,833.454545454545,1163.47959183673,36.4005494464026,-126.545454545455,96.9795918367347
"red",960,1066.5,833.454545454545,1163.47959183673,36.4005494464026,-126.545454545455,96.9795918367347
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,885.818181818182,1163.47959183673,27.8028775489157,-74.1818181818182,96.9795918367347
"red",960,1066.5,833.454545454545,1132.62244897959,32.649655434629,-126.545454545455,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,859.636363636364,1132.62244897959,27.459060435492,-100.363636363636,66.1224489795918
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,837.818181818182,1194.33673469388,40.3112887414927,-122.181818181818,127.836734693878
"red",960,1066.5,833.454545454545,1132.62244897959,32.649655434629,-126.545454545455,66.1224489795918
"red",960,1066.5,829.090909090909,1040.05102040816,30.5941170815567,-130.909090909091,-26.4489795918367
"red",960,1066.5,754.909090909091,1070.90816326531,47.0106370941726,-205.090909090909,4.40816326530612
"red",960,1066.5,829.090909090909,1070.90816326531,30.0166620396073,-130.909090909091,4.40816326530612
"red",960,1066.5,877.090909090909,1070.90816326531,19.0262975904404,-82.9090909090909,4.40816326530612
"red",960,1066.5,776.727272727273,1040.05102040816,42.4264068711929,-183.272727272727,-26.4489795918367
"red",960,1066.5,763.636363636364,1163.47959183673,50.0899191454728,-196.363636363636,96.9795918367347
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,824.727272727273,1009.19387755102,33.6154726279432,-135.272727272727,-57.3061224489796
"red",960,1066.5,829.090909090909,1040.05102040816,30.5941170815567,-130.909090909091,-26.4489795918367
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,855.272727272727,1070.90816326531,24.0208242989286,-104.727272727273,4.40816326530612
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,855.272727272727,1070.90816326531,24.0208242989286,-104.727272727273,4.40816326530612
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,877.090909090909,1040.05102040816,19.9248588451713,-82.9090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,877.090909090909,1070.90816326531,19.0262975904404,-82.9090909090909,4.40816326530612
"red",960,1066.5,951.272727272727,1070.90816326531,2.23606797749979,-8.72727272727273,4.40816326530612
"red",960,1066.5,877.090909090909,1040.05102040816,19.9248588451713,-82.9090909090909,-26.4489795918367
"red",960,1066.5,877.090909090909,1040.05102040816,19.9248588451713,-82.9090909090909,-26.4489795918367
"red",960,1066.5,829.090909090909,1070.90816326531,30.0166620396073,-130.909090909091,4.40816326530612
"red",960,1066.5,872.727272727273,1009.19387755102,23.8537208837531,-87.2727272727273,-57.3061224489796
"red",960,1066.5,877.090909090909,1040.05102040816,19.9248588451713,-82.9090909090909,-26.4489795918367
"red",960,1066.5,877.090909090909,1040.05102040816,19.9248588451713,-82.9090909090909,-26.4489795918367
"red",960,1066.5,829.090909090909,1070.90816326531,30.0166620396073,-130.909090909091,4.40816326530612
"red",960,1066.5,829.090909090909,1070.90816326531,30.0166620396073,-130.909090909091,4.40816326530612
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,877.090909090909,1040.05102040816,19.9248588451713,-82.9090909090909,-26.4489795918367
"red",960,1066.5,877.090909090909,1040.05102040816,19.9248588451713,-82.9090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,850.909090909091,1009.19387755102,28.1780056072107,-109.090909090909,-57.3061224489796
"red",960,1066.5,754.909090909091,1040.05102040816,47.3814309619285,-205.090909090909,-26.4489795918367
"red",960,1066.5,877.090909090909,1040.05102040816,19.9248588451713,-82.9090909090909,-26.4489795918367
"red",960,1066.5,829.090909090909,1040.05102040816,30.5941170815567,-130.909090909091,-26.4489795918367
"red",960,1066.5,829.090909090909,1040.05102040816,30.5941170815567,-130.909090909091,-26.4489795918367
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
"red",960,1066.5,850.909090909091,1040.05102040816,25.7099202643649,-109.090909090909,-26.4489795918367
