"grupo","x","y","dif","dif_x","dif_y"
"magenta",987.042253521127,543.884892086331,14.142135623731,27.0422535211268,3.88489208633094
"magenta",992.837022132797,545.827338129496,17.2626765016321,32.8370221327968,5.8273381294964
"magenta",998.631790744467,547.769784172662,20.3960780543711,38.6317907444668,7.76978417266187
"magenta",1000.56338028169,547.769784172662,21.3775583264319,40.5633802816901,7.76978417266187
"magenta",1016.01609657948,547.769784172662,29.2745623366089,56.0160965794769,7.76978417266187
"magenta",1046.92152917505,553.597122302158,45.5411901469428,86.9215291750503,13.5971223021583
"magenta",1060.44265593561,553.597122302158,52.4690384893796,100.442655935614,13.5971223021583
"magenta",1064.30583501006,555.539568345324,54.5893762558247,104.30583501006,15.5395683453237
"magenta",1068.16901408451,555.539568345324,56.5685424949238,108.169014084507,15.5395683453237
"magenta",1068.16901408451,555.539568345324,56.5685424949238,108.169014084507,15.5395683453237
"magenta",1070.10060362173,555.539568345324,57.5586657246326,110.10060362173,15.5395683453237
"magenta",1070.10060362173,555.539568345324,57.5586657246326,110.10060362173,15.5395683453237
"magenta",1072.03219315895,555.539568345324,58.5491246732178,112.032193158954,15.5395683453237
"magenta",1072.03219315895,555.539568345324,58.5491246732178,112.032193158954,15.5395683453237
"magenta",1050.7847082495,561.36690647482,48.2700735445887,90.784708249497,21.3669064748201
"magenta",1002.49496981891,553.597122302158,23.0867927612304,42.4949698189135,13.5971223021583
"magenta",990.905432595573,549.712230215827,16.7630546142402,30.9054325955734,9.71223021582734
"magenta",987.042253521127,547.769784172662,14.560219778561,27.0422535211268,7.76978417266187
"magenta",985.110663983903,545.827338129496,13.3416640641263,25.1106639839034,5.8273381294964
"magenta",983.17907444668,545.827338129496,12.369316876853,23.1790744466801,5.8273381294964
"magenta",985.110663983903,545.827338129496,13.3416640641263,25.1106639839034,5.8273381294964
"magenta",985.110663983903,547.769784172662,13.6014705087354,25.1106639839034,7.76978417266187
"magenta",985.110663983903,547.769784172662,13.6014705087354,25.1106639839034,7.76978417266187
"magenta",983.17907444668,545.827338129496,12.369316876853,23.1790744466801,5.8273381294964
"magenta",983.17907444668,547.769784172662,12.6491106406735,23.1790744466801,7.76978417266187
"magenta",983.17907444668,547.769784172662,12.6491106406735,23.1790744466801,7.76978417266187
"magenta",981.247484909457,547.769784172662,11.7046999107196,21.2474849094567,7.76978417266187
"magenta",979.315895372233,549.712230215827,11.1803398874989,19.3158953722334,9.71223021582734
"magenta",979.315895372233,549.712230215827,11.1803398874989,19.3158953722334,9.71223021582734
"magenta",979.315895372233,549.712230215827,11.1803398874989,19.3158953722334,9.71223021582734
"magenta",979.315895372233,551.654676258993,11.6619037896906,19.3158953722334,11.6546762589928
"magenta",977.38430583501,549.712230215827,10.295630140987,17.3843058350101,9.71223021582734
"magenta",977.38430583501,549.712230215827,10.295630140987,17.3843058350101,9.71223021582734
"magenta",977.38430583501,549.712230215827,10.295630140987,17.3843058350101,9.71223021582734
"magenta",977.38430583501,549.712230215827,10.295630140987,17.3843058350101,9.71223021582734
"magenta",977.38430583501,549.712230215827,10.295630140987,17.3843058350101,9.71223021582734
"magenta",977.38430583501,549.712230215827,10.295630140987,17.3843058350101,9.71223021582734
"magenta",977.38430583501,549.712230215827,10.295630140987,17.3843058350101,9.71223021582734
"magenta",977.38430583501,549.712230215827,10.295630140987,17.3843058350101,9.71223021582734
"magenta",977.38430583501,549.712230215827,10.295630140987,17.3843058350101,9.71223021582734
"magenta",975.452716297787,549.712230215827,9.4339811320566,15.4527162977867,9.71223021582734
"magenta",977.38430583501,549.712230215827,10.295630140987,17.3843058350101,9.71223021582734
"magenta",977.38430583501,547.769784172662,9.8488578017961,17.3843058350101,7.76978417266187
"magenta",977.38430583501,547.769784172662,9.8488578017961,17.3843058350101,7.76978417266187
"magenta",979.315895372233,549.712230215827,11.1803398874989,19.3158953722334,9.71223021582734
"magenta",979.315895372233,547.769784172662,10.770329614269,19.3158953722334,7.76978417266187
"magenta",981.247484909457,545.827338129496,11.4017542509914,21.2474849094567,5.8273381294964
"purple",1025.67404426559,42.636690647482,37.1618083521241,65.6740442655936,29.136690647482
"purple",1010.22132796781,-93.334532374101,60.8358446970205,50.2213279678068,-106.834532374101
"purple",973.521126760563,67.8884892086331,28.8617393793236,13.5211267605634,54.3884892086331
"magenta",983.17907444668,404.028776978417,71.0211236182588,23.1790744466801,-135.971223021583
"magenta",981.247484909457,505.035971223022,21.095023109729,21.2474849094567,-34.9640287769784
"magenta",983.17907444668,536.115107913669,12.1655250605964,23.1790744466801,-3.88489208633094
"magenta",983.17907444668,545.827338129496,12.369316876853,23.1790744466801,5.8273381294964
"magenta",979.315895372233,551.654676258993,11.6619037896906,19.3158953722334,11.6546762589928
"magenta",981.247484909457,549.712230215827,12.0830459735946,21.2474849094567,9.71223021582734
"magenta",977.38430583501,551.654676258993,10.816653826392,17.3843058350101,11.6546762589928
"magenta",979.315895372233,551.654676258993,11.6619037896906,19.3158953722334,11.6546762589928
"magenta",979.315895372233,549.712230215827,11.1803398874989,19.3158953722334,9.71223021582734
"magenta",979.315895372233,549.712230215827,11.1803398874989,19.3158953722334,9.71223021582734
"magenta",981.247484909457,549.712230215827,12.0830459735946,21.2474849094567,9.71223021582734
"magenta",981.247484909457,547.769784172662,11.7046999107196,21.2474849094567,7.76978417266187
"magenta",977.38430583501,545.827338129496,9.48683298050514,17.3843058350101,5.8273381294964
"magenta",979.315895372233,545.827338129496,10.4403065089106,19.3158953722334,5.8273381294964
"magenta",979.315895372233,547.769784172662,10.770329614269,19.3158953722334,7.76978417266187
"magenta",981.247484909457,547.769784172662,11.7046999107196,21.2474849094567,7.76978417266187
"magenta",981.247484909457,545.827338129496,11.4017542509914,21.2474849094567,5.8273381294964
"magenta",983.17907444668,543.884892086331,12.1655250605964,23.1790744466801,3.88489208633094
"magenta",981.247484909457,543.884892086331,11.1803398874989,21.2474849094567,3.88489208633094
"magenta",981.247484909457,543.884892086331,11.1803398874989,21.2474849094567,3.88489208633094
"magenta",981.247484909457,543.884892086331,11.1803398874989,21.2474849094567,3.88489208633094
"magenta",981.247484909457,543.884892086331,11.1803398874989,21.2474849094567,3.88489208633094
"magenta",981.247484909457,543.884892086331,11.1803398874989,21.2474849094567,3.88489208633094
"magenta",983.17907444668,543.884892086331,12.1655250605964,23.1790744466801,3.88489208633094
"magenta",981.247484909457,543.884892086331,11.1803398874989,21.2474849094567,3.88489208633094
"magenta",977.38430583501,545.827338129496,9.48683298050514,17.3843058350101,5.8273381294964
"magenta",975.452716297787,545.827338129496,8.54400374531753,15.4527162977867,5.8273381294964
"magenta",975.452716297787,545.827338129496,8.54400374531753,15.4527162977867,5.8273381294964
"magenta",975.452716297787,545.827338129496,8.54400374531753,15.4527162977867,5.8273381294964
"magenta",975.452716297787,543.884892086331,8.24621125123532,15.4527162977867,3.88489208633094
"magenta",973.521126760563,543.884892086331,7.28010988928052,13.5211267605634,3.88489208633094
"magenta",973.521126760563,543.884892086331,7.28010988928052,13.5211267605634,3.88489208633094
"magenta",971.58953722334,543.884892086331,6.32455532033676,11.58953722334,3.88489208633094
"magenta",971.58953722334,543.884892086331,6.32455532033676,11.58953722334,3.88489208633094
"magenta",971.58953722334,543.884892086331,6.32455532033676,11.58953722334,3.88489208633094
"magenta",971.58953722334,543.884892086331,6.32455532033676,11.58953722334,3.88489208633094
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",969.657947686117,541.942446043165,5.09901951359278,9.6579476861167,1.94244604316547
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",971.58953722334,543.884892086331,6.32455532033676,11.58953722334,3.88489208633094
"magenta",971.58953722334,543.884892086331,6.32455532033676,11.58953722334,3.88489208633094
"magenta",971.58953722334,543.884892086331,6.32455532033676,11.58953722334,3.88489208633094
"magenta",973.521126760563,545.827338129496,7.61577310586391,13.5211267605634,5.8273381294964
"magenta",973.521126760563,545.827338129496,7.61577310586391,13.5211267605634,5.8273381294964
"magenta",973.521126760563,545.827338129496,7.61577310586391,13.5211267605634,5.8273381294964
"magenta",973.521126760563,545.827338129496,7.61577310586391,13.5211267605634,5.8273381294964
"magenta",973.521126760563,545.827338129496,7.61577310586391,13.5211267605634,5.8273381294964
"purple",985.110663983903,145.586330935252,69.2314957226839,25.1106639839034,132.086330935252
"purple",971.58953722334,112.564748201439,51.3517283058711,11.58953722334,99.0647482014388
"magenta",988.97384305835,429.280575539568,58.9406481131655,28.9738430583501,-110.719424460432
"magenta",983.17907444668,501.151079136691,23.3238075793812,23.1790744466801,-38.8489208633094
"magenta",983.17907444668,518.63309352518,16.2788205960997,23.1790744466801,-21.3669064748201
"magenta",988.97384305835,530.287769784173,15.8113883008419,28.9738430583501,-9.71223021582734
"magenta",987.042253521127,536.115107913669,14.142135623731,27.0422535211268,-3.88489208633094
"magenta",988.97384305835,540,15,28.9738430583501,0
"magenta",990.905432595573,543.884892086331,16.1245154965971,30.9054325955734,3.88489208633094
"magenta",988.97384305835,545.827338129496,15.2970585407784,28.9738430583501,5.8273381294964
"magenta",988.97384305835,545.827338129496,15.2970585407784,28.9738430583501,5.8273381294964
"magenta",987.042253521127,545.827338129496,14.3178210632764,27.0422535211268,5.8273381294964
"magenta",987.042253521127,545.827338129496,14.3178210632764,27.0422535211268,5.8273381294964
"magenta",987.042253521127,545.827338129496,14.3178210632764,27.0422535211268,5.8273381294964
"magenta",987.042253521127,547.769784172662,14.560219778561,27.0422535211268,7.76978417266187
"magenta",985.110663983903,547.769784172662,13.6014705087354,25.1106639839034,7.76978417266187
"magenta",985.110663983903,547.769784172662,13.6014705087354,25.1106639839034,7.76978417266187
"magenta",983.17907444668,547.769784172662,12.6491106406735,23.1790744466801,7.76978417266187
"magenta",981.247484909457,547.769784172662,11.7046999107196,21.2474849094567,7.76978417266187
"magenta",979.315895372233,547.769784172662,10.770329614269,19.3158953722334,7.76978417266187
"magenta",979.315895372233,547.769784172662,10.770329614269,19.3158953722334,7.76978417266187
"magenta",979.315895372233,547.769784172662,10.770329614269,19.3158953722334,7.76978417266187
"magenta",979.315895372233,545.827338129496,10.4403065089106,19.3158953722334,5.8273381294964
"magenta",979.315895372233,545.827338129496,10.4403065089106,19.3158953722334,5.8273381294964
"magenta",979.315895372233,545.827338129496,10.4403065089106,19.3158953722334,5.8273381294964
"magenta",977.38430583501,543.884892086331,9.21954445729289,17.3843058350101,3.88489208633094
"magenta",977.38430583501,543.884892086331,9.21954445729289,17.3843058350101,3.88489208633094
"magenta",977.38430583501,543.884892086331,9.21954445729289,17.3843058350101,3.88489208633094
"magenta",975.452716297787,543.884892086331,8.24621125123532,15.4527162977867,3.88489208633094
"magenta",975.452716297787,541.942446043165,8.06225774829855,15.4527162977867,1.94244604316547
"magenta",973.521126760563,541.942446043165,7.07106781186548,13.5211267605634,1.94244604316547
"magenta",973.521126760563,541.942446043165,7.07106781186548,13.5211267605634,1.94244604316547
"magenta",973.521126760563,541.942446043165,7.07106781186548,13.5211267605634,1.94244604316547
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",969.657947686117,541.942446043165,5.09901951359278,9.6579476861167,1.94244604316547
"magenta",969.657947686117,540,5,9.6579476861167,0
"magenta",969.657947686117,540,5,9.6579476861167,0
"magenta",969.657947686117,541.942446043165,5.09901951359278,9.6579476861167,1.94244604316547
"magenta",967.726358148893,541.942446043165,4.12310562561766,7.72635814889336,1.94244604316547
"magenta",967.726358148893,540,4,7.72635814889336,0
"magenta",967.726358148893,540,4,7.72635814889336,0
"magenta",967.726358148893,540,4,7.72635814889336,0
"magenta",969.657947686117,540,5,9.6579476861167,0
"magenta",969.657947686117,540,5,9.6579476861167,0
"magenta",969.657947686117,540,5,9.6579476861167,0
"magenta",969.657947686117,538.057553956835,5.09901951359278,9.6579476861167,-1.94244604316547
"magenta",969.657947686117,538.057553956835,5.09901951359278,9.6579476861167,-1.94244604316547
"magenta",969.657947686117,538.057553956835,5.09901951359278,9.6579476861167,-1.94244604316547
"magenta",967.726358148893,536.115107913669,4.47213595499958,7.72635814889336,-3.88489208633094
"magenta",967.726358148893,536.115107913669,4.47213595499958,7.72635814889336,-3.88489208633094
"magenta",967.726358148893,536.115107913669,4.47213595499958,7.72635814889336,-3.88489208633094
"magenta",969.657947686117,536.115107913669,5.3851648071345,9.6579476861167,-3.88489208633094
"magenta",969.657947686117,536.115107913669,5.3851648071345,9.6579476861167,-3.88489208633094
"magenta",971.58953722334,536.115107913669,6.32455532033676,11.58953722334,-3.88489208633094
"magenta",971.58953722334,536.115107913669,6.32455532033676,11.58953722334,-3.88489208633094
"magenta",973.521126760563,536.115107913669,7.28010988928052,13.5211267605634,-3.88489208633094
"magenta",973.521126760563,536.115107913669,7.28010988928052,13.5211267605634,-3.88489208633094
"magenta",975.452716297787,536.115107913669,8.24621125123532,15.4527162977867,-3.88489208633094
"magenta",975.452716297787,538.057553956835,8.06225774829855,15.4527162977867,-1.94244604316547
"magenta",977.38430583501,536.115107913669,9.21954445729289,17.3843058350101,-3.88489208633094
"magenta",975.452716297787,540,8,15.4527162977867,0
"magenta",977.38430583501,540,9,17.3843058350101,0
"magenta",975.452716297787,541.942446043165,8.06225774829855,15.4527162977867,1.94244604316547
"magenta",973.521126760563,541.942446043165,7.07106781186548,13.5211267605634,1.94244604316547
"magenta",973.521126760563,541.942446043165,7.07106781186548,13.5211267605634,1.94244604316547
"magenta",973.521126760563,541.942446043165,7.07106781186548,13.5211267605634,1.94244604316547
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",971.58953722334,540,6,11.58953722334,0
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",969.657947686117,541.942446043165,5.09901951359278,9.6579476861167,1.94244604316547
"magenta",969.657947686117,541.942446043165,5.09901951359278,9.6579476861167,1.94244604316547
"magenta",969.657947686117,541.942446043165,5.09901951359278,9.6579476861167,1.94244604316547
"magenta",969.657947686117,541.942446043165,5.09901951359278,9.6579476861167,1.94244604316547
"magenta",969.657947686117,541.942446043165,5.09901951359278,9.6579476861167,1.94244604316547
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",969.657947686117,541.942446043165,5.09901951359278,9.6579476861167,1.94244604316547
"magenta",971.58953722334,540,6,11.58953722334,0
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",971.58953722334,541.942446043165,6.08276253029822,11.58953722334,1.94244604316547
"magenta",969.657947686117,543.884892086331,5.3851648071345,9.6579476861167,3.88489208633094
"magenta",971.58953722334,543.884892086331,6.32455532033676,11.58953722334,3.88489208633094
"magenta",971.58953722334,545.827338129496,6.70820393249937,11.58953722334,5.8273381294964
"magenta",971.58953722334,545.827338129496,6.70820393249937,11.58953722334,5.8273381294964
"magenta",971.58953722334,547.769784172662,7.21110255092798,11.58953722334,7.76978417266187
"magenta",971.58953722334,547.769784172662,7.21110255092798,11.58953722334,7.76978417266187
"magenta",971.58953722334,549.712230215827,7.81024967590665,11.58953722334,9.71223021582734
"magenta",971.58953722334,549.712230215827,7.81024967590665,11.58953722334,9.71223021582734
"magenta",969.657947686117,551.654676258993,7.81024967590665,9.6579476861167,11.6546762589928
"magenta",969.657947686117,551.654676258993,7.81024967590665,9.6579476861167,11.6546762589928
"magenta",967.726358148893,555.539568345324,8.94427190999916,7.72635814889336,15.5395683453237
"magenta",969.657947686117,553.597122302158,8.60232526704263,9.6579476861167,13.5971223021583
"magenta",969.657947686117,553.597122302158,8.60232526704263,9.6579476861167,13.5971223021583
"magenta",969.657947686117,553.597122302158,8.60232526704263,9.6579476861167,13.5971223021583
"magenta",969.657947686117,553.597122302158,8.60232526704263,9.6579476861167,13.5971223021583
"magenta",971.58953722334,551.654676258993,8.48528137423857,11.58953722334,11.6546762589928
"magenta",971.58953722334,551.654676258993,8.48528137423857,11.58953722334,11.6546762589928
"magenta",971.58953722334,549.712230215827,7.81024967590665,11.58953722334,9.71223021582734
"magenta",973.521126760563,549.712230215827,8.60232526704263,13.5211267605634,9.71223021582734
"magenta",973.521126760563,549.712230215827,8.60232526704263,13.5211267605634,9.71223021582734
"magenta",975.452716297787,549.712230215827,9.4339811320566,15.4527162977867,9.71223021582734
"magenta",975.452716297787,547.769784172662,8.94427190999916,15.4527162977867,7.76978417266187
"magenta",975.452716297787,547.769784172662,8.94427190999916,15.4527162977867,7.76978417266187
"magenta",975.452716297787,547.769784172662,8.94427190999916,15.4527162977867,7.76978417266187
"magenta",975.452716297787,547.769784172662,8.94427190999916,15.4527162977867,7.76978417266187
"magenta",975.452716297787,547.769784172662,8.94427190999916,15.4527162977867,7.76978417266187
"magenta",975.452716297787,547.769784172662,8.94427190999916,15.4527162977867,7.76978417266187
"magenta",975.452716297787,547.769784172662,8.94427190999916,15.4527162977867,7.76978417266187
"magenta",975.452716297787,547.769784172662,8.94427190999916,15.4527162977867,7.76978417266187
"magenta",975.452716297787,547.769784172662,8.94427190999916,15.4527162977867,7.76978417266187
"magenta",975.452716297787,547.769784172662,8.94427190999916,15.4527162977867,7.76978417266187
"magenta",975.452716297787,547.769784172662,8.94427190999916,15.4527162977867,7.76978417266187
"magenta",975.452716297787,545.827338129496,8.54400374531753,15.4527162977867,5.8273381294964
"magenta",975.452716297787,545.827338129496,8.54400374531753,15.4527162977867,5.8273381294964
"magenta",975.452716297787,545.827338129496,8.54400374531753,15.4527162977867,5.8273381294964
"magenta",977.38430583501,545.827338129496,9.48683298050514,17.3843058350101,5.8273381294964
"magenta",977.38430583501,545.827338129496,9.48683298050514,17.3843058350101,5.8273381294964
"magenta",977.38430583501,543.884892086331,9.21954445729289,17.3843058350101,3.88489208633094
"magenta",977.38430583501,543.884892086331,9.21954445729289,17.3843058350101,3.88489208633094
"magenta",977.38430583501,543.884892086331,9.21954445729289,17.3843058350101,3.88489208633094
"magenta",977.38430583501,541.942446043165,9.05538513813742,17.3843058350101,1.94244604316547
"magenta",977.38430583501,541.942446043165,9.05538513813742,17.3843058350101,1.94244604316547
"magenta",977.38430583501,541.942446043165,9.05538513813742,17.3843058350101,1.94244604316547
"magenta",977.38430583501,541.942446043165,9.05538513813742,17.3843058350101,1.94244604316547
"magenta",977.38430583501,540,9,17.3843058350101,0
"magenta",977.38430583501,540,9,17.3843058350101,0
"magenta",977.38430583501,540,9,17.3843058350101,0
"magenta",975.452716297787,540,8,15.4527162977867,0
"magenta",975.452716297787,540,8,15.4527162977867,0
"magenta",975.452716297787,540,8,15.4527162977867,0
"magenta",975.452716297787,540,8,15.4527162977867,0
"magenta",975.452716297787,540,8,15.4527162977867,0
"magenta",975.452716297787,540,8,15.4527162977867,0
"magenta",973.521126760563,540,7,13.5211267605634,0
"magenta",973.521126760563,540,7,13.5211267605634,0
"magenta",973.521126760563,540,7,13.5211267605634,0
"magenta",917.505030181086,528.345323741007,22.8035085019828,-42.4949698189135,-11.6546762589928
"magenta",830.583501006036,501.151079136691,69.9213844256534,-129.416498993964,-38.8489208633094
"purple",739.798792756539,75.658273381295,118.406080924925,-220.201207243461,62.158273381295
"pink",332.66722334004,-81.6798561151079,60.802960454241,69.5372233400402,-95.1798561151079
"pink",336.530402414487,-48.658273381295,49.6789693934969,73.4004024144869,-62.158273381295
"pink",319.146096579477,-19.5215827338129,33.6154726279432,56.0160965794769,-33.0215827338129
"pink",292.10384305835,-5.9244604316547,18.0277563773199,28.9738430583501,-19.4244604316547
"pink",286.30907444668,34.8669064748201,16.2788205960997,23.1790744466801,21.3669064748201
"pink",280.51430583501,48.4640287769784,20.1246117974981,17.3843058350101,34.9640287769784
"pink",286.30907444668,56.2338129496403,25.0599281722833,23.1790744466801,42.7338129496403
"pink",290.172253521127,62.0611510791367,28.6530975637888,27.0422535211268,48.5611510791367
"pink",292.10384305835,65.9460431654676,30.886890422961,28.9738430583501,52.4460431654676
"pink",294.035432595573,64.0035971223022,30.5286750449475,30.9054325955734,50.5035971223022
"pink",294.035432595573,60.1187050359712,28.8444102037119,30.9054325955734,46.6187050359712
"pink",295.967022132797,58.1762589928058,28.6006992921502,32.8370221327968,44.6762589928058
"pink",299.830201207243,58.1762589928058,29.8328677803526,36.7002012072435,44.6762589928058
"pink",301.761790744467,56.2338129496403,29.732137494637,38.6317907444668,42.7338129496403
"pink",303.69338028169,56.2338129496403,30.4138126514911,40.5633802816901,42.7338129496403
"pink",305.624969818913,56.2338129496403,31.1126983722081,42.4949698189135,42.7338129496403
"pink",305.624969818913,54.2913669064748,30.4138126514911,42.4949698189135,40.7913669064748
"pink",307.556559356137,54.2913669064748,31.1448230047949,44.4265593561368,40.7913669064748
"pink",307.556559356137,52.3489208633094,30.4795013082563,44.4265593561368,38.8489208633094
"pink",309.48814889336,50.4064748201439,30.6104557300279,46.3581488933602,36.9064748201439
"pink",311.419738430583,48.4640287769784,30.8058436014987,48.2897384305835,34.9640287769784
"pink",313.351327967807,44.5791366906475,30.5286750449475,50.2213279678068,31.0791366906475
"pink",313.351327967807,42.636690647482,30.0166620396073,50.2213279678068,29.136690647482
"pink",313.351327967807,40.6942446043165,29.5296461204668,50.2213279678068,27.1942446043165
"pink",313.351327967807,42.636690647482,30.0166620396073,50.2213279678068,29.136690647482
"pink",311.419738430583,42.636690647482,29.1547594742265,48.2897384305835,29.136690647482
"pink",311.419738430583,42.636690647482,29.1547594742265,48.2897384305835,29.136690647482
"pink",311.419738430583,44.5791366906475,29.6816441593117,48.2897384305835,31.0791366906475
"pink",311.419738430583,40.6942446043165,28.6530975637888,48.2897384305835,27.1942446043165
"pink",313.351327967807,38.7517985611511,29.0688837074973,50.2213279678068,25.2517985611511
"pink",313.351327967807,38.7517985611511,29.0688837074973,50.2213279678068,25.2517985611511
"pink",313.351327967807,38.7517985611511,29.0688837074973,50.2213279678068,25.2517985611511
"pink",313.351327967807,36.8093525179856,28.6356421265527,50.2213279678068,23.3093525179856
"pink",311.419738430583,38.7517985611511,28.1780056072107,48.2897384305835,25.2517985611511
"pink",311.419738430583,36.8093525179856,27.7308492477241,48.2897384305835,23.3093525179856
"pink",311.419738430583,36.8093525179856,27.7308492477241,48.2897384305835,23.3093525179856
"pink",311.419738430583,36.8093525179856,27.7308492477241,48.2897384305835,23.3093525179856
"pink",311.419738430583,36.8093525179856,27.7308492477241,48.2897384305835,23.3093525179856
"pink",311.419738430583,36.8093525179856,27.7308492477241,48.2897384305835,23.3093525179856
"pink",311.419738430583,34.8669064748201,27.3130005674953,48.2897384305835,21.3669064748201
"pink",311.419738430583,34.8669064748201,27.3130005674953,48.2897384305835,21.3669064748201
"pink",311.419738430583,36.8093525179856,27.7308492477241,48.2897384305835,23.3093525179856
"pink",309.48814889336,36.8093525179856,26.8328157299975,46.3581488933602,23.3093525179856
"pink",309.48814889336,38.7517985611511,27.2946881279124,46.3581488933602,25.2517985611511
"pink",309.48814889336,38.7517985611511,27.2946881279124,46.3581488933602,25.2517985611511
"pink",309.48814889336,38.7517985611511,27.2946881279124,46.3581488933602,25.2517985611511
"pink",309.48814889336,36.8093525179856,26.8328157299975,46.3581488933602,23.3093525179856
