"x","y","group","distance","dif_x","dif_y","p_x","p_y"
624,472,"purple","31.1448230047949","14.2928039702233","150.134529147982","621","441"
716,459,"orange","28.6006992921502","-109.578163771712","82.3318385650224","739","442"
710,452,"orange","30.6757233003559","-138.163771712159","48.4304932735426","739","442"
688,472,"orange","59.1692487699481","-242.977667493797","145.291479820628","739","442"
643,416,"purple","33.3016516106934","104.813895781638","-121.076233183857","621","441"
604,430,"purple","20.2484567313166","-80.9925558312655","-53.2735426008969","621","441"
593,430,"purple","30.0832179129826","-133.399503722084","-53.2735426008969","621","441"
581,430,"purple","41.4849370253831","-190.570719602978","-53.2735426008969","621","441"
581,430,"purple","41.4849370253831","-190.570719602978","-53.2735426008969","621","441"
593,430,"purple","30.0832179129826","-133.399503722084","-53.2735426008969","621","441"
581,430,"purple","41.4849370253831","-190.570719602978","-53.2735426008969","621","441"
593,430,"purple","30.0832179129826","-133.399503722084","-53.2735426008969","621","441"
604,430,"purple","20.2484567313166","-80.9925558312655","-53.2735426008969","621","441"
622,430,"purple","11.0453610171873","4.76426799007444","-53.2735426008969","621","441"
622,430,"purple","11.0453610171873","4.76426799007444","-53.2735426008969","621","441"
610,430,"purple","15.556349186104","-52.4069478908189","-53.2735426008969","621","441"
622,430,"purple","11.0453610171873","4.76426799007444","-53.2735426008969","621","441"
616,430,"purple","12.0830459735946","-23.8213399503722","-53.2735426008969","621","441"
623,445,"purple","4.47213595499958","9.52853598014888","19.372197309417","621","441"
704,445,"orange","35.1283361405006","-166.749379652605","14.5291479820628","739","442"
715,445,"orange","24.1867732448956","-114.342431761787","14.5291479820628","739","442"
692,445,"orange","47.0956473572665","-223.920595533499","14.5291479820628","739","442"
680,452,"orange","59.8414572015087","-281.091811414392","48.4304932735426","739","442"
721,445,"orange","18.2482875908947","-85.7568238213399","14.5291479820628","739","442"
686,452,"orange","53.9351462406472","-252.506203473945","48.4304932735426","739","442"
704,445,"orange","35.1283361405006","-166.749379652605","14.5291479820628","739","442"
686,452,"orange","53.9351462406472","-252.506203473945","48.4304932735426","739","442"
738,423,"orange","19.0262975904404","-4.76426799007444","-92.0179372197309","739","442"
704,452,"orange","36.4005494464026","-166.749379652605","48.4304932735426","739","442"
704,445,"orange","35.1283361405006","-166.749379652605","14.5291479820628","739","442"
704,445,"orange","35.1283361405006","-166.749379652605","14.5291479820628","739","442"
