"x","y","group","distance","dif_x","dif_y","p_x","p_y"
946,548,"blue","28.0178514522438","-2.16949152542373","61.7773237997957","947","520"
945,550,"blue","30.0665927567458","-4.33898305084746","66.1899897854954","947","520"
945,550,"blue","30.0665927567458","-4.33898305084746","66.1899897854954","947","520"
945,551,"blue","31.0644491340181","-4.33898305084746","68.3963227783453","947","520"
945,551,"blue","31.0644491340181","-4.33898305084746","68.3963227783453","947","520"
945,551,"blue","31.0644491340181","-4.33898305084746","68.3963227783453","947","520"
946,551,"blue","31.0161248385416","-2.16949152542373","68.3963227783453","947","520"
946,552,"blue","32.0156211871642","-2.16949152542373","70.6026557711951","947","520"
946,551,"blue","31.0161248385416","-2.16949152542373","68.3963227783453","947","520"
947,551,"blue","31","0","68.3963227783453","947","520"
947,552,"blue","32","0","70.6026557711951","947","520"
947,552,"blue","32","0","70.6026557711951","947","520"
947,552,"blue","32","0","70.6026557711951","947","520"
948,551,"blue","31.0161248385416","2.16949152542373","68.3963227783453","947","520"
949,551,"blue","31.0644491340181","4.33898305084746","68.3963227783453","947","520"
949,550,"blue","30.0665927567458","4.33898305084746","66.1899897854954","947","520"
949,550,"blue","30.0665927567458","4.33898305084746","66.1899897854954","947","520"
949,550,"blue","30.0665927567458","4.33898305084746","66.1899897854954","947","520"
950,550,"blue","30.1496268633627","6.50847457627119","66.1899897854954","947","520"
950,549,"blue","29.1547594742265","6.50847457627119","63.9836567926456","947","520"
951,548,"blue","28.2842712474619","8.67796610169492","61.7773237997957","947","520"
951,548,"blue","28.2842712474619","8.67796610169492","61.7773237997957","947","520"
951,548,"blue","28.2842712474619","8.67796610169492","61.7773237997957","947","520"
951,548,"blue","28.2842712474619","8.67796610169492","61.7773237997957","947","520"
952,548,"blue","28.4429253066558","10.8474576271186","61.7773237997957","947","520"
952,548,"blue","28.4429253066558","10.8474576271186","61.7773237997957","947","520"
953,549,"blue","29.6141857899217","13.0169491525424","63.9836567926456","947","520"
953,549,"blue","29.6141857899217","13.0169491525424","63.9836567926456","947","520"
953,549,"blue","29.6141857899217","13.0169491525424","63.9836567926456","947","520"
954,550,"blue","30.8058436014987","15.1864406779661","66.1899897854954","947","520"
955,550,"blue","31.04834939252","17.3559322033898","66.1899897854954","947","520"
954,549,"blue","29.8328677803526","15.1864406779661","63.9836567926456","947","520"
1016,332,"blue","200.262327960103","149.694915254237","-414.790602655771","947","520"
980,304,"blue","218.506292815562","71.593220338983","-476.567926455567","947","520"
956,347,"blue","173.233945865122","19.5254237288136","-381.695607763024","947","520"
956,431,"blue","89.4538987411952","19.5254237288136","-196.363636363636","947","520"
950,499,"blue","21.2132034355964","6.50847457627119","-46.3329928498468","947","520"
949,537,"blue","17.1172427686237","4.33898305084746","37.5076608784474","947","520"
948,550,"blue","30.0166620396073","2.16949152542373","66.1899897854954","947","520"
946,555,"blue","35.0142828000232","-2.16949152542373","77.2216547497446","947","520"
945,555,"blue","35.0570962859162","-4.33898305084746","77.2216547497446","947","520"
944,555,"blue","35.1283361405006","-6.50847457627119","77.2216547497446","947","520"
