"grupo","x","y"
"red",571.668896103896,893.411958525346
"red",571.668896103896,893.411958525346
"red",656.448116883117,928.250668202765
"red",656.448116883117,928.250668202765
"red",656.448116883117,928.250668202765
"red",656.448116883117,928.250668202765
"red",601.590974025974,893.411958525346
"red",656.448116883117,858.573248847926
"red",656.448116883117,858.573248847926
"red",686.370194805195,893.411958525346
"red",601.590974025974,858.573248847926
"red",596.603961038961,823.734539170507
"red",716.292272727273,928.250668202765
"red",596.603961038961,823.734539170507
"red",711.30525974026,858.573248847926
"red",596.603961038961,823.734539170507
"red",656.448116883117,858.573248847926
"red",596.603961038961,823.734539170507
"red",596.603961038961,823.734539170507
"red",711.30525974026,823.734539170507
"red",711.30525974026,823.734539170507
"red",656.448116883117,823.734539170507
"red",716.292272727273,928.250668202765
"red",711.30525974026,858.573248847926
"red",656.448116883117,893.411958525346
"red",711.30525974026,823.734539170507
"red",711.30525974026,823.734539170507
"red",711.30525974026,823.734539170507
"red",571.668896103896,823.734539170507
"red",661.43512987013,992.951129032258
"red",601.590974025974,858.573248847926
"red",1532.85058441558,380.73732718894
"red",1278.51292207792,773.964953917051
"red",711.30525974026,823.734539170507
"red",626.526038961039,823.734539170507
"red",721.279285714286,958.112419354839
"red",711.30525974026,823.734539170507
"red",601.590974025974,858.573248847926
"red",656.448116883117,858.573248847926
"red",656.448116883117,823.734539170507
"red",681.383181818182,823.734539170507
"red",686.370194805195,893.411958525346
"red",711.30525974026,823.734539170507
"red",656.448116883117,823.734539170507
"red",596.603961038961,823.734539170507
"red",596.603961038961,823.734539170507
"red",596.603961038961,823.734539170507
"red",656.448116883117,823.734539170507
"red",656.448116883117,858.573248847926
"red",656.448116883117,893.411958525346
"red",711.30525974026,858.573248847926
"red",716.292272727273,928.250668202765
"red",656.448116883117,823.734539170507
"red",711.30525974026,823.734539170507
"red",656.448116883117,893.411958525346
"red",656.448116883117,893.411958525346
"red",656.448116883117,893.411958525346
"red",686.370194805195,893.411958525346
"red",656.448116883117,893.411958525346
"red",571.668896103896,823.734539170507
"red",656.448116883117,893.411958525346
"red",596.603961038961,823.734539170507
"red",571.668896103896,893.411958525346
"red",656.448116883117,893.411958525346
"red",656.448116883117,858.573248847926
"red",656.448116883117,858.573248847926
"red",571.668896103896,893.411958525346
"red",656.448116883117,858.573248847926
"red",716.292272727273,928.250668202765
"red",656.448116883117,858.573248847926
"red",661.43512987013,992.951129032258
"red",656.448116883117,928.250668202765
"red",656.448116883117,823.734539170507
"red",656.448116883117,858.573248847926
"red",711.30525974026,858.573248847926
"red",661.43512987013,992.951129032258
"red",656.448116883117,893.411958525346
"red",1358.30512987013,599.771405529954
"red",626.526038961039,823.734539170507
"red",636.500064935065,958.112419354839
"red",721.279285714286,958.112419354839
"red",691.357207792208,958.112419354839
"red",661.43512987013,958.112419354839
"red",716.292272727273,928.250668202765
"red",606.577987012987,958.112419354839
"red",576.655909090909,958.112419354839
"red",576.655909090909,958.112419354839
"red",656.448116883117,928.250668202765
"red",686.370194805195,928.250668202765
"red",656.448116883117,928.250668202765
"red",716.292272727273,928.250668202765
"red",716.292272727273,928.250668202765
"red",686.370194805195,928.250668202765
"red",601.590974025974,858.573248847926
"red",686.370194805195,928.250668202765
"red",686.370194805195,928.250668202765
"red",571.668896103896,893.411958525346
"red",661.43512987013,992.951129032258
"red",606.577987012987,928.250668202765
"red",606.577987012987,928.250668202765
"red",606.577987012987,928.250668202765
"red",716.292272727273,928.250668202765
"red",606.577987012987,928.250668202765
"red",656.448116883117,928.250668202765
"red",656.448116883117,928.250668202765
"red",571.668896103896,858.573248847926
"red",656.448116883117,928.250668202765
"red",656.448116883117,928.250668202765
"red",656.448116883117,928.250668202765
"red",601.590974025974,858.573248847926
"red",601.590974025974,858.573248847926
"red",606.577987012987,928.250668202765
"red",1039.79220779221,256.265460829493
"red",626.526038961039,823.734539170507
"red",606.577987012987,928.250668202765
"red",656.448116883117,928.250668202765
"red",716.292272727273,928.250668202765
"red",656.448116883117,893.411958525346
"red",656.448116883117,574.838709677419
"red",601.590974025974,893.411958525346
"red",656.448116883117,928.250668202765
"red",606.577987012987,928.250668202765
"red",656.448116883117,928.250668202765
"red",656.448116883117,928.250668202765
"red",716.292272727273,928.250668202765
"red",596.603961038961,823.734539170507
"red",601.590974025974,893.411958525346
"red",711.30525974026,858.573248847926
"red",596.603961038961,823.734539170507
"red",656.448116883117,928.250668202765
"red",571.668896103896,893.411958525346
"red",571.668896103896,858.573248847926
"red",1039.79220779221,256.265460829493
"red",571.668896103896,823.734539170507
"red",601.590974025974,858.573248847926
"red",716.292272727273,893.411958525346
"red",716.292272727273,893.411958525346
"red",656.448116883117,928.250668202765
"red",656.448116883117,928.250668202765
"red",686.370194805195,928.250668202765
"red",1039.79220779221,256.265460829493
"red",656.448116883117,893.411958525346
"red",974.961038961039,156.726290322581
"red",686.370194805195,928.250668202765
"red",656.448116883117,928.250668202765
"red",656.448116883117,928.250668202765
"red",656.448116883117,928.250668202765
"red",716.292272727273,928.250668202765
"red",681.383181818182,823.734539170507
"red",656.448116883117,893.411958525346
"red",601.590974025974,858.573248847926
"red",656.448116883117,928.250668202765
"red",656.448116883117,928.250668202765
"red",571.668896103896,858.573248847926
"red",716.292272727273,928.250668202765
"red",1039.79220779221,256.265460829493
"red",656.448116883117,928.250668202765
"red",601.590974025974,893.411958525346
"red",606.577987012987,928.250668202765
"red",1318.40902597403,554.930875576037
"red",945.038961038961,121.887580645161
"red",945.038961038961,156.726290322581
"red",1318.40902597403,554.930875576037
"red",1318.40902597403,554.930875576037
"red",945.038961038961,121.887580645161
"red",571.668896103896,858.573248847926
"red",945.038961038961,121.887580645161
"red",1318.40902597403,554.930875576037
"red",1318.40902597403,554.930875576037
"red",1318.40902597403,554.930875576037
"red",945.038961038961,121.887580645161
"red",945.038961038961,121.887580645161
"red",945.038961038961,156.726290322581
"red",945.038961038961,121.887580645161
"red",1318.40902597403,554.930875576037
"red",945.038961038961,121.887580645161
"red",945.038961038961,121.887580645161
"red",1403.18824675325,554.930875576037
"red",1403.18824675325,554.930875576037
"red",1318.40902597403,554.930875576037
"red",890.181818181818,156.726290322581
"red",890.181818181818,156.726290322581
"red",1318.40902597403,554.930875576037
"red",1318.40902597403,554.930875576037
"red",1318.40902597403,554.930875576037
"red",945.038961038961,121.887580645161
"red",945.038961038961,156.726290322581
"red",945.038961038961,156.726290322581
"red",945.038961038961,121.887580645161
"red",1318.40902597403,554.930875576037
"red",1318.40902597403,554.930875576037
"red",1403.18824675325,554.930875576037
"red",945.038961038961,156.726290322581
"red",1403.18824675325,554.930875576037
"red",571.668896103896,858.573248847926
"red",940.051948051948,923.273709677419
"red",1263.55188311688,629.585253456221
"red",945.038961038961,121.887580645161
"red",1403.18824675325,554.930875576037
"red",1403.18824675325,554.930875576037
"red",1263.55188311688,629.585253456221
"red",1263.55188311688,629.585253456221
"red",974.961038961039,156.726290322581
"red",945.038961038961,121.887580645161
"red",571.668896103896,858.573248847926
"red",945.038961038961,121.887580645161
"red",945.038961038961,121.887580645161
"red",571.668896103896,574.838709677419
"red",890.181818181818,156.726290322581
"red",890.181818181818,156.726290322581
"red",571.668896103896,574.838709677419
"red",890.181818181818,156.726290322581
"red",940.051948051948,923.273709677419
"red",940.051948051948,923.273709677419
"red",571.668896103896,858.573248847926
"red",945.038961038961,121.887580645161
"red",945.038961038961,156.726290322581
"red",571.668896103896,858.573248847926
"red",571.668896103896,858.573248847926
"red",571.668896103896,858.573248847926
"red",890.181818181818,156.726290322581
"red",890.181818181818,156.726290322581
"red",945.038961038961,121.887580645161
"red",945.038961038961,121.887580645161
"red",1403.18824675325,554.930875576037
"red",571.668896103896,858.573248847926
"red",571.668896103896,858.573248847926
"red",571.668896103896,574.838709677419
"red",571.668896103896,574.838709677419
"red",940.051948051948,923.273709677419
"red",890.181818181818,156.726290322581
"red",571.668896103896,858.573248847926
"red",626.526038961039,574.838709677419
"red",626.526038961039,574.838709677419
"red",656.448116883117,783.918870967742
"red",1233.62980519481,953.135460829493
"red",1288.48694805195,953.135460829493
"red",1318.40902597403,953.135460829493
"red",1507.91551948052,634.610115207373
"red",1363.29214285714,704.287534562212
"red",1333.37006493506,739.126244239631
"red",1338.35707792208,808.80366359447
"red",1278.51292207792,773.964953917051
"red",1318.40902597403,918.296751152074
"red",1318.40902597403,918.296751152074
"red",1283.49993506494,808.80366359447
"red",1338.35707792208,808.80366359447
"red",1348.3311038961,918.296751152074
"red",1318.40902597403,918.296751152074
