"x","y","group","distance","dif_x","dif_y","p_x","p_y"
562,486,"pink","5.09901951359278","4.8","-24.3243243243243","561","491"
561,472,"blue","15.556349186104","-52.8","53.5135135135135","572","461"
561,479,"pink","12","0","-58.3783783783784","561","491"
562,486,"pink","5.09901951359278","4.8","-24.3243243243243","561","491"
591,486,"magenta","29.0688837074973","-124.8","-63.2432432432432","617","499"
561,479,"pink","12","0","-58.3783783783784","561","491"
579,486,"pink","18.6815416922694","86.4","-24.3243243243243","561","491"
562,486,"pink","5.09901951359278","4.8","-24.3243243243243","561","491"
567,472,"blue","12.0830459735946","-24","53.5135135135135","572","461"
614,486,"magenta","13.3416640641263","-14.4","-63.2432432432432","617","499"
608,486,"magenta","15.8113883008419","-43.2","-63.2432432432432","617","499"
579,486,"pink","18.6815416922694","86.4","-24.3243243243243","561","491"
595,466,"orange","17.2046505340853","-67.2","48.6486486486486","609","456"
562,486,"pink","5.09901951359278","4.8","-24.3243243243243","561","491"
614,486,"magenta","13.3416640641263","-14.4","-63.2432432432432","617","499"
579,486,"pink","18.6815416922694","86.4","-24.3243243243243","561","491"
591,486,"magenta","29.0688837074973","-124.8","-63.2432432432432","617","499"
567,472,"blue","12.0830459735946","-24","53.5135135135135","572","461"
591,486,"magenta","29.0688837074973","-124.8","-63.2432432432432","617","499"
614,486,"magenta","13.3416640641263","-14.4","-63.2432432432432","617","499"
567,472,"blue","12.0830459735946","-24","53.5135135135135","572","461"
579,486,"pink","18.6815416922694","86.4","-24.3243243243243","561","491"
608,486,"magenta","15.8113883008419","-43.2","-63.2432432432432","617","499"
579,486,"pink","18.6815416922694","86.4","-24.3243243243243","561","491"
579,486,"pink","18.6815416922694","86.4","-24.3243243243243","561","491"
578,466,"blue","7.81024967590665","28.8","24.3243243243243","572","461"
568,486,"pink","8.60232526704263","33.6","-24.3243243243243","561","491"
596,486,"magenta","24.6981780704569","-100.8","-63.2432432432432","617","499"
562,486,"pink","5.09901951359278","4.8","-24.3243243243243","561","491"
562,486,"pink","5.09901951359278","4.8","-24.3243243243243","561","491"
607,466,"orange","10.1980390271856","-9.6","48.6486486486486","609","456"
