"grupo","x","y"
"red",346.039090909091,1057.68367346939
"red",276.220909090909,1150.25510204082
"red",271.857272727273,1057.68367346939
"red",324.220909090909,1119.39795918367
"red",276.220909090909,1119.39795918367
"red",276.220909090909,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",276.220909090909,1150.25510204082
"red",319.857272727273,1057.68367346939
"red",319.857272727273,1057.68367346939
"red",276.220909090909,1119.39795918367
"red",276.220909090909,1119.39795918367
"red",245.675454545454,1057.68367346939
"red",245.675454545454,1057.68367346939
"red",245.675454545454,1057.68367346939
"red",250.039090909091,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",324.220909090909,1119.39795918367
"red",276.220909090909,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",276.220909090909,1119.39795918367
"red",276.220909090909,1119.39795918367
"red",250.039090909091,1150.25510204082
"red",250.039090909091,1150.25510204082
"red",271.857272727273,1057.68367346939
"red",276.220909090909,1119.39795918367
"red",276.220909090909,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",250.039090909091,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",276.220909090909,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",276.220909090909,1119.39795918367
"red",245.675454545454,1057.68367346939
"red",250.039090909091,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",276.220909090909,1119.39795918367
"red",250.039090909091,1119.39795918367
"red",245.675454545454,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",276.220909090909,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",250.039090909091,1119.39795918367
"red",267.493636363636,1022.41836734694
"red",241.311818181818,1022.41836734694
"red",271.857272727273,1057.68367346939
"red",250.039090909091,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",250.039090909091,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",245.675454545454,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",276.220909090909,1150.25510204082
"red",241.311818181818,1022.41836734694
"red",276.220909090909,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",245.675454545454,1057.68367346939
"red",245.675454545454,1057.68367346939
"red",276.220909090909,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",241.311818181818,1022.41836734694
"red",267.493636363636,1022.41836734694
"red",319.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",245.675454545454,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",245.675454545454,1057.68367346939
"red",250.039090909091,1119.39795918367
"red",250.039090909091,1119.39795918367
"red",250.039090909091,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",250.039090909091,1119.39795918367
"red",245.675454545454,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",245.675454545454,1057.68367346939
"red",276.220909090909,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",245.675454545454,1057.68367346939
"red",250.039090909091,1119.39795918367
"red",250.039090909091,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",250.039090909091,1119.39795918367
"red",271.857272727273,1057.68367346939
"red",250.039090909091,1119.39795918367
"red",245.675454545454,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",276.220909090909,1119.39795918367
"red",267.493636363636,1022.41836734694
"red",271.857272727273,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",245.675454545454,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",250.039090909091,1119.39795918367
"red",245.675454545454,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",245.675454545454,1057.68367346939
"red",241.311818181818,1022.41836734694
"red",241.311818181818,1022.41836734694
"red",276.220909090909,1119.39795918367
"red",245.675454545454,1057.68367346939
"red",271.857272727273,1057.68367346939
"red",245.675454545454,1057.68367346939
"red",245.675454545454,1057.68367346939
"red",241.311818181818,1022.41836734694
"red",271.857272727273,1057.68367346939
"red",276.220909090909,1119.39795918367
"red",241.311818181818,1022.41836734694
