"grupo","x","y"
"blue",962.674094707521,521.194029850746
"blue",960,518.507462686567
"blue",960,515.820895522388
"blue",957.325905292479,515.820895522388
"blue",957.325905292479,513.134328358209
"blue",957.325905292479,513.134328358209
"blue",957.325905292479,513.134328358209
"blue",957.325905292479,513.134328358209
"blue",957.325905292479,513.134328358209
"blue",960,513.134328358209
"blue",960,513.134328358209
"blue",960,513.134328358209
"blue",960,513.134328358209
"blue",960,513.134328358209
"blue",960,513.134328358209
"blue",962.674094707521,513.134328358209
"blue",962.674094707521,513.134328358209
"blue",962.674094707521,513.134328358209
"blue",965.348189415042,513.134328358209
"blue",965.348189415042,513.134328358209
"blue",968.022284122563,513.134328358209
"blue",968.022284122563,513.134328358209
"blue",970.696378830084,515.820895522388
"blue",970.696378830084,515.820895522388
"blue",970.696378830084,515.820895522388
"blue",970.696378830084,515.820895522388
"blue",970.696378830084,515.820895522388
"blue",973.370473537605,515.820895522388
"blue",973.370473537605,515.820895522388
"blue",973.370473537605,515.820895522388
"blue",973.370473537605,515.820895522388
"blue",973.370473537605,515.820895522388
"blue",973.370473537605,515.820895522388
"blue",973.370473537605,515.820895522388
"blue",973.370473537605,515.820895522388
"blue",970.696378830084,513.134328358209
"blue",970.696378830084,513.134328358209
"blue",970.696378830084,513.134328358209
"blue",968.022284122563,513.134328358209
"blue",968.022284122563,513.134328358209
"blue",965.348189415042,513.134328358209
"blue",965.348189415042,513.134328358209
"blue",962.674094707521,513.134328358209
"blue",962.674094707521,513.134328358209
"blue",962.674094707521,513.134328358209
"blue",962.674094707521,515.820895522388
"blue",962.674094707521,515.820895522388
"blue",962.674094707521,515.820895522388
"blue",962.674094707521,515.820895522388
"blue",962.674094707521,515.820895522388
"blue",962.674094707521,515.820895522388
"blue",962.674094707521,515.820895522388
"blue",960,515.820895522388
"blue",960,515.820895522388
"blue",960,515.820895522388
"blue",960,515.820895522388
"blue",960,515.820895522388
"blue",960,515.820895522388
"blue",960,515.820895522388
"blue",960,515.820895522388
"blue",962.674094707521,515.820895522388
"blue",962.674094707521,518.507462686567
"blue",962.674094707521,515.820895522388
"blue",968.022284122563,515.820895522388
"blue",970.696378830084,515.820895522388
"blue",978.718662952646,515.820895522388
"blue",981.392757660167,513.134328358209
"blue",984.066852367688,513.134328358209
"blue",986.740947075209,513.134328358209
"blue",986.740947075209,513.134328358209
"blue",989.41504178273,513.134328358209
"blue",984.066852367688,515.820895522388
"blue",984.066852367688,515.820895522388
"blue",984.066852367688,515.820895522388
"blue",984.066852367688,515.820895522388
"blue",981.392757660167,515.820895522388
"blue",978.718662952646,515.820895522388
"blue",978.718662952646,515.820895522388
"blue",976.044568245125,515.820895522388
"blue",973.370473537605,515.820895522388
"blue",973.370473537605,515.820895522388
"blue",973.370473537605,513.134328358209
"blue",970.696378830084,513.134328358209
"blue",970.696378830084,513.134328358209
"blue",970.696378830084,513.134328358209
"blue",970.696378830084,510.44776119403
"blue",970.696378830084,510.44776119403
"blue",970.696378830084,510.44776119403
"blue",970.696378830084,510.44776119403
"blue",973.370473537605,510.44776119403
"blue",973.370473537605,510.44776119403
"blue",973.370473537605,510.44776119403
"blue",973.370473537605,510.44776119403
"blue",976.044568245125,510.44776119403
"blue",976.044568245125,510.44776119403
"blue",976.044568245125,510.44776119403
"blue",976.044568245125,510.44776119403
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,505.074626865672
"blue",976.044568245125,505.074626865672
"blue",976.044568245125,505.074626865672
"blue",978.718662952646,502.388059701493
"blue",978.718662952646,502.388059701493
"blue",978.718662952646,502.388059701493
"blue",978.718662952646,499.701492537313
"blue",978.718662952646,499.701492537313
"blue",978.718662952646,497.014925373134
"blue",978.718662952646,497.014925373134
"blue",978.718662952646,494.328358208955
"blue",978.718662952646,494.328358208955
"blue",978.718662952646,494.328358208955
"blue",978.718662952646,491.641791044776
"blue",978.718662952646,491.641791044776
"blue",978.718662952646,491.641791044776
"blue",978.718662952646,491.641791044776
"blue",976.044568245125,491.641791044776
"blue",976.044568245125,491.641791044776
"blue",976.044568245125,491.641791044776
"blue",976.044568245125,491.641791044776
"blue",976.044568245125,491.641791044776
"blue",976.044568245125,491.641791044776
"blue",976.044568245125,491.641791044776
"blue",976.044568245125,494.328358208955
"blue",976.044568245125,494.328358208955
"blue",978.718662952646,494.328358208955
"blue",978.718662952646,494.328358208955
"blue",978.718662952646,494.328358208955
"blue",978.718662952646,494.328358208955
"blue",978.718662952646,494.328358208955
"blue",978.718662952646,494.328358208955
"blue",978.718662952646,494.328358208955
"blue",978.718662952646,494.328358208955
"blue",981.392757660167,494.328358208955
"blue",978.718662952646,491.641791044776
"blue",976.044568245125,494.328358208955
"blue",976.044568245125,494.328358208955
"blue",976.044568245125,497.014925373134
"blue",973.370473537605,497.014925373134
"blue",973.370473537605,497.014925373134
"blue",973.370473537605,497.014925373134
"blue",973.370473537605,499.701492537313
"blue",973.370473537605,499.701492537313
"blue",973.370473537605,499.701492537313
"blue",973.370473537605,499.701492537313
"blue",970.696378830084,499.701492537313
"blue",973.370473537605,499.701492537313
"blue",970.696378830084,499.701492537313
"blue",973.370473537605,499.701492537313
"blue",968.022284122563,502.388059701493
"blue",970.696378830084,505.074626865672
"blue",970.696378830084,505.074626865672
"blue",968.022284122563,505.074626865672
"blue",970.696378830084,505.074626865672
"blue",970.696378830084,505.074626865672
"blue",973.370473537605,505.074626865672
"blue",973.370473537605,505.074626865672
"blue",973.370473537605,505.074626865672
"blue",973.370473537605,505.074626865672
"blue",976.044568245125,505.074626865672
"blue",976.044568245125,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",981.392757660167,505.074626865672
"blue",981.392757660167,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",978.718662952646,502.388059701493
"blue",978.718662952646,502.388059701493
"blue",978.718662952646,502.388059701493
"blue",978.718662952646,502.388059701493
"blue",978.718662952646,505.074626865672
"blue",976.044568245125,505.074626865672
"blue",976.044568245125,505.074626865672
"blue",976.044568245125,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",976.044568245125,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",976.044568245125,505.074626865672
"blue",976.044568245125,505.074626865672
"blue",976.044568245125,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",978.718662952646,505.074626865672
"blue",976.044568245125,505.074626865672
"blue",973.370473537605,507.761194029851
"blue",973.370473537605,510.44776119403
"blue",973.370473537605,507.761194029851
"blue",973.370473537605,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,507.761194029851
"blue",976.044568245125,505.074626865672
"blue",976.044568245125,505.074626865672
"blue",976.044568245125,505.074626865672
"blue",976.044568245125,502.388059701493
"blue",976.044568245125,502.388059701493
"blue",976.044568245125,499.701492537313
"blue",976.044568245125,499.701492537313
"blue",976.044568245125,499.701492537313
"blue",976.044568245125,499.701492537313
"blue",976.044568245125,497.014925373134
"blue",973.370473537605,497.014925373134
"blue",973.370473537605,497.014925373134
"blue",973.370473537605,497.014925373134
"blue",973.370473537605,497.014925373134
"blue",973.370473537605,497.014925373134
"blue",970.696378830084,497.014925373134
"blue",970.696378830084,497.014925373134
"blue",970.696378830084,497.014925373134
"blue",970.696378830084,497.014925373134
"blue",970.696378830084,497.014925373134
"blue",970.696378830084,497.014925373134
"blue",970.696378830084,497.014925373134
"blue",970.696378830084,497.014925373134
"blue",970.696378830084,497.014925373134
"blue",970.696378830084,497.014925373134
"blue",970.696378830084,497.014925373134
"blue",970.696378830084,494.328358208955
"blue",970.696378830084,494.328358208955
"blue",973.370473537605,494.328358208955
"blue",973.370473537605,494.328358208955
"blue",973.370473537605,494.328358208955
"blue",973.370473537605,494.328358208955
