"x","y","group","distance","dif_x","dif_y","p_x","p_y"
618,186,"purple","168.582324103092","-58.4347826086956","-711.529411764706","632","354"
606,186,"purple","170","-108.521739130435","-711.529411764706","632","354"
589,186,"pink","169.664374575218","288","-656.470588235294","520","341"
588,171,"pink","183.095603442573","283.826086956522","-720","520","341"
588,171,"pink","183.095603442573","283.826086956522","-720","520","341"
607,193,"purple","162.92943257742","-104.347826086957","-681.882352941176","632","354"
588,163,"pink","190.546582231222","283.826086956522","-753.882352941176","520","341"
486,281,"pink","68.9637585982667","-141.913043478261","-254.117647058824","520","341"
487,296,"pink","55.8032257132148","-137.739130434783","-190.588235294118","520","341"
465,215,"pink","137.480907765406","-229.565217391304","-533.647058823529","520","341"
579,208,"pink","145.499140890934","246.260869565217","-563.294117647059","520","341"
590,193,"pink","163.719271926063","292.173913043478","-626.823529411765","520","341"
590,193,"pink","163.719271926063","292.173913043478","-626.823529411765","520","341"
553,163,"pink","181.033146136281","137.739130434783","-753.882352941176","520","341"
553,163,"pink","181.033146136281","137.739130434783","-753.882352941176","520","341"
554,171,"pink","173.366663462155","141.913043478261","-720","520","341"
565,171,"pink","175.85505395069","187.826086956522","-720","520","341"
570,163,"pink","184.889155982713","208.695652173913","-753.882352941176","520","341"
554,171,"pink","173.366663462155","141.913043478261","-720","520","341"
536,171,"pink","170.751281107932","66.7826086956522","-720","520","341"
536,163,"pink","178.717654416121","66.7826086956522","-753.882352941176","520","341"
536,163,"pink","178.717654416121","66.7826086956522","-753.882352941176","520","341"
581,156,"pink","194.797330577192","254.608695652174","-783.529411764706","520","341"
582,163,"pink","188.488726453335","258.782608695652","-753.882352941176","520","341"
582,163,"pink","188.488726453335","258.782608695652","-753.882352941176","520","341"
570,163,"pink","184.889155982713","208.695652173913","-753.882352941176","520","341"
571,178,"pink","170.79227148791","212.869565217391","-690.352941176471","520","341"
570,163,"pink","184.889155982713","208.695652173913","-753.882352941176","520","341"
566,186,"pink","161.681786234566","192","-656.470588235294","520","341"
566,186,"pink","161.681786234566","192","-656.470588235294","520","341"
481,201,"pink","145.330657467721","-162.782608695652","-592.941176470588","520","341"
483,223,"pink","123.664869708418","-154.434782608696","-499.764705882353","520","341"
483,223,"pink","123.664869708418","-154.434782608696","-499.764705882353","520","341"
484,252,"pink","96.0052081920559","-150.260869565217","-376.941176470588","520","341"
507,252,"pink","89.9444272870754","-54.2608695652174","-376.941176470588","520","341"
507,252,"pink","89.9444272870754","-54.2608695652174","-376.941176470588","520","341"
657,259,"purple","98.2344135219425","104.347826086957","-402.352941176471","632","354"
671,486,"yellow","58.4123274660409","192","-152.470588235294","625","522"
665,479,"yellow","58.7281874401041","166.95652173913","-182.117647058824","625","522"
638,500,"yellow","25.5538646783613","54.2608695652174","-93.1764705882353","625","522"
638,500,"yellow","25.5538646783613","54.2608695652174","-93.1764705882353","625","522"
620,493,"yellow","29.4278779391243","-20.8695652173913","-122.823529411765","625","522"
610,514,"yellow","17","-62.6086956521739","-33.8823529411765","625","522"
610,514,"yellow","17","-62.6086956521739","-33.8823529411765","625","522"
644,514,"yellow","20.6155281280883","79.304347826087","-33.8823529411765","625","522"
644,514,"yellow","20.6155281280883","79.304347826087","-33.8823529411765","625","522"
633,514,"yellow","11.3137084989848","33.3913043478261","-33.8823529411765","625","522"
633,514,"yellow","11.3137084989848","33.3913043478261","-33.8823529411765","625","522"
622,521,"yellow","3.16227766016838","-12.5217391304348","-4.23529411764706","625","522"
621,514,"yellow","8.94427190999916","-16.695652173913","-33.8823529411765","625","522"
615,514,"yellow","12.8062484748657","-41.7391304347826","-33.8823529411765","625","522"
621,514,"yellow","8.94427190999916","-16.695652173913","-33.8823529411765","625","522"
614,493,"yellow","31.0161248385416","-45.9130434782609","-122.823529411765","625","522"
