"grupo","x_r","y_r","x","y","dif","dif_x","dif_y"
"blue",960,540,978.718662952646,515.820895522388,11.4017542509914,18.7186629526462,-24.1791044776119
"blue",960,540,981.392757660167,513.134328358209,12.8062484748657,21.3927576601671,-26.865671641791
"blue",960,540,984.066852367688,513.134328358209,13.4536240470737,24.066852367688,-26.865671641791
"blue",960,540,986.740947075209,513.134328358209,14.142135623731,26.7409470752089,-26.865671641791
"blue",960,540,986.740947075209,513.134328358209,14.142135623731,26.7409470752089,-26.865671641791
"blue",960,540,989.41504178273,513.134328358209,14.8660687473185,29.4150417827298,-26.865671641791
"blue",960,540,984.066852367688,515.820895522388,12.7279220613579,24.066852367688,-24.1791044776119
"blue",960,540,984.066852367688,515.820895522388,12.7279220613579,24.066852367688,-24.1791044776119
"blue",960,540,984.066852367688,515.820895522388,12.7279220613579,24.066852367688,-24.1791044776119
"blue",960,540,984.066852367688,515.820895522388,12.7279220613579,24.066852367688,-24.1791044776119
"blue",960,540,981.392757660167,515.820895522388,12.0415945787923,21.3927576601671,-24.1791044776119
"blue",960,540,978.718662952646,515.820895522388,11.4017542509914,18.7186629526462,-24.1791044776119
"blue",960,540,978.718662952646,515.820895522388,11.4017542509914,18.7186629526462,-24.1791044776119
"blue",960,540,976.044568245125,515.820895522388,10.816653826392,16.0445682451253,-24.1791044776119
"blue",960,540,973.370473537605,515.820895522388,10.295630140987,13.3704735376045,-24.1791044776119
"blue",960,540,973.370473537605,515.820895522388,10.295630140987,13.3704735376045,-24.1791044776119
"blue",960,540,973.370473537605,513.134328358209,11.1803398874989,13.3704735376045,-26.865671641791
"blue",960,540,970.696378830084,513.134328358209,10.770329614269,10.6963788300836,-26.865671641791
"blue",960,540,970.696378830084,513.134328358209,10.770329614269,10.6963788300836,-26.865671641791
"blue",960,540,970.696378830084,513.134328358209,10.770329614269,10.6963788300836,-26.865671641791
"blue",960,540,970.696378830084,510.44776119403,11.7046999107196,10.6963788300836,-29.5522388059702
"blue",960,540,970.696378830084,510.44776119403,11.7046999107196,10.6963788300836,-29.5522388059702
"blue",960,540,970.696378830084,510.44776119403,11.7046999107196,10.6963788300836,-29.5522388059702
"blue",960,540,970.696378830084,510.44776119403,11.7046999107196,10.6963788300836,-29.5522388059702
"blue",960,540,973.370473537605,510.44776119403,12.0830459735946,13.3704735376045,-29.5522388059702
"blue",960,540,973.370473537605,510.44776119403,12.0830459735946,13.3704735376045,-29.5522388059702
"blue",960,540,973.370473537605,510.44776119403,12.0830459735946,13.3704735376045,-29.5522388059702
"blue",960,540,973.370473537605,510.44776119403,12.0830459735946,13.3704735376045,-29.5522388059702
"blue",960,540,976.044568245125,510.44776119403,12.5299640861417,16.0445682451253,-29.5522388059702
"blue",960,540,976.044568245125,510.44776119403,12.5299640861417,16.0445682451253,-29.5522388059702
"blue",960,540,976.044568245125,510.44776119403,12.5299640861417,16.0445682451253,-29.5522388059702
"blue",960,540,976.044568245125,510.44776119403,12.5299640861417,16.0445682451253,-29.5522388059702
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,978.718662952646,502.388059701493,15.6524758424985,18.7186629526462,-37.6119402985075
"blue",960,540,978.718662952646,502.388059701493,15.6524758424985,18.7186629526462,-37.6119402985075
"blue",960,540,978.718662952646,502.388059701493,15.6524758424985,18.7186629526462,-37.6119402985075
"blue",960,540,978.718662952646,499.701492537313,16.5529453572468,18.7186629526462,-40.2985074626866
"blue",960,540,978.718662952646,499.701492537313,16.5529453572468,18.7186629526462,-40.2985074626866
"blue",960,540,978.718662952646,497.014925373134,17.464249196573,18.7186629526462,-42.9850746268657
"blue",960,540,978.718662952646,497.014925373134,17.464249196573,18.7186629526462,-42.9850746268657
"blue",960,540,978.718662952646,494.328358208955,18.3847763108502,18.7186629526462,-45.6716417910448
"blue",960,540,978.718662952646,494.328358208955,18.3847763108502,18.7186629526462,-45.6716417910448
"blue",960,540,978.718662952646,494.328358208955,18.3847763108502,18.7186629526462,-45.6716417910448
"blue",960,540,978.718662952646,491.641791044776,19.313207915828,18.7186629526462,-48.3582089552239
"blue",960,540,978.718662952646,491.641791044776,19.313207915828,18.7186629526462,-48.3582089552239
"blue",960,540,978.718662952646,491.641791044776,19.313207915828,18.7186629526462,-48.3582089552239
"blue",960,540,978.718662952646,491.641791044776,19.313207915828,18.7186629526462,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,494.328358208955,18.0277563773199,16.0445682451253,-45.6716417910448
"blue",960,540,976.044568245125,494.328358208955,18.0277563773199,16.0445682451253,-45.6716417910448
"blue",960,540,978.718662952646,494.328358208955,18.3847763108502,18.7186629526462,-45.6716417910448
"blue",960,540,978.718662952646,494.328358208955,18.3847763108502,18.7186629526462,-45.6716417910448
"blue",960,540,978.718662952646,494.328358208955,18.3847763108502,18.7186629526462,-45.6716417910448
"blue",960,540,978.718662952646,494.328358208955,18.3847763108502,18.7186629526462,-45.6716417910448
"blue",960,540,978.718662952646,494.328358208955,18.3847763108502,18.7186629526462,-45.6716417910448
"blue",960,540,978.718662952646,494.328358208955,18.3847763108502,18.7186629526462,-45.6716417910448
"blue",960,540,978.718662952646,494.328358208955,18.3847763108502,18.7186629526462,-45.6716417910448
"blue",960,540,978.718662952646,494.328358208955,18.3847763108502,18.7186629526462,-45.6716417910448
"blue",960,540,981.392757660167,494.328358208955,18.7882942280559,21.3927576601671,-45.6716417910448
"blue",960,540,978.718662952646,491.641791044776,19.313207915828,18.7186629526462,-48.3582089552239
"blue",960,540,976.044568245125,494.328358208955,18.0277563773199,16.0445682451253,-45.6716417910448
"blue",960,540,976.044568245125,494.328358208955,18.0277563773199,16.0445682451253,-45.6716417910448
"blue",960,540,976.044568245125,497.014925373134,17.0880074906351,16.0445682451253,-42.9850746268657
"blue",960,540,973.370473537605,497.014925373134,16.7630546142402,13.3704735376045,-42.9850746268657
"blue",960,540,973.370473537605,497.014925373134,16.7630546142402,13.3704735376045,-42.9850746268657
"blue",960,540,973.370473537605,497.014925373134,16.7630546142402,13.3704735376045,-42.9850746268657
"blue",960,540,973.370473537605,499.701492537313,15.8113883008419,13.3704735376045,-40.2985074626866
"blue",960,540,973.370473537605,499.701492537313,15.8113883008419,13.3704735376045,-40.2985074626866
"blue",960,540,973.370473537605,499.701492537313,15.8113883008419,13.3704735376045,-40.2985074626866
"blue",960,540,973.370473537605,499.701492537313,15.8113883008419,13.3704735376045,-40.2985074626866
"blue",960,540,970.696378830084,499.701492537313,15.52417469626,10.6963788300836,-40.2985074626866
"blue",960,540,973.370473537605,499.701492537313,15.8113883008419,13.3704735376045,-40.2985074626866
"blue",960,540,970.696378830084,499.701492537313,15.52417469626,10.6963788300836,-40.2985074626866
"blue",960,540,973.370473537605,499.701492537313,15.8113883008419,13.3704735376045,-40.2985074626866
"blue",960,540,968.022284122563,502.388059701493,14.3178210632764,8.02228412256267,-37.6119402985075
"blue",960,540,970.696378830084,505.074626865672,13.6014705087354,10.6963788300836,-34.9253731343284
"blue",960,540,970.696378830084,505.074626865672,13.6014705087354,10.6963788300836,-34.9253731343284
"blue",960,540,968.022284122563,505.074626865672,13.3416640641263,8.02228412256267,-34.9253731343284
"blue",960,540,970.696378830084,505.074626865672,13.6014705087354,10.6963788300836,-34.9253731343284
"blue",960,540,970.696378830084,505.074626865672,13.6014705087354,10.6963788300836,-34.9253731343284
"blue",960,540,973.370473537605,505.074626865672,13.9283882771841,13.3704735376045,-34.9253731343284
"blue",960,540,973.370473537605,505.074626865672,13.9283882771841,13.3704735376045,-34.9253731343284
"blue",960,540,973.370473537605,505.074626865672,13.9283882771841,13.3704735376045,-34.9253731343284
"blue",960,540,973.370473537605,505.074626865672,13.9283882771841,13.3704735376045,-34.9253731343284
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,981.392757660167,505.074626865672,15.2643375224737,21.3927576601671,-34.9253731343284
"blue",960,540,981.392757660167,505.074626865672,15.2643375224737,21.3927576601671,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,978.718662952646,502.388059701493,15.6524758424985,18.7186629526462,-37.6119402985075
"blue",960,540,978.718662952646,502.388059701493,15.6524758424985,18.7186629526462,-37.6119402985075
"blue",960,540,978.718662952646,502.388059701493,15.6524758424985,18.7186629526462,-37.6119402985075
"blue",960,540,978.718662952646,502.388059701493,15.6524758424985,18.7186629526462,-37.6119402985075
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,978.718662952646,505.074626865672,14.7648230602334,18.7186629526462,-34.9253731343284
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,973.370473537605,507.761194029851,13,13.3704735376045,-32.2388059701493
"blue",960,540,973.370473537605,510.44776119403,12.0830459735946,13.3704735376045,-29.5522388059702
"blue",960,540,973.370473537605,507.761194029851,13,13.3704735376045,-32.2388059701493
"blue",960,540,973.370473537605,507.761194029851,13,13.3704735376045,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,507.761194029851,13.4164078649987,16.0445682451253,-32.2388059701493
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,976.044568245125,505.074626865672,14.3178210632764,16.0445682451253,-34.9253731343284
"blue",960,540,976.044568245125,502.388059701493,15.2315462117278,16.0445682451253,-37.6119402985075
"blue",960,540,976.044568245125,502.388059701493,15.2315462117278,16.0445682451253,-37.6119402985075
"blue",960,540,976.044568245125,499.701492537313,16.1554944214035,16.0445682451253,-40.2985074626866
"blue",960,540,976.044568245125,499.701492537313,16.1554944214035,16.0445682451253,-40.2985074626866
"blue",960,540,976.044568245125,499.701492537313,16.1554944214035,16.0445682451253,-40.2985074626866
"blue",960,540,976.044568245125,499.701492537313,16.1554944214035,16.0445682451253,-40.2985074626866
"blue",960,540,976.044568245125,497.014925373134,17.0880074906351,16.0445682451253,-42.9850746268657
"blue",960,540,973.370473537605,497.014925373134,16.7630546142402,13.3704735376045,-42.9850746268657
"blue",960,540,973.370473537605,497.014925373134,16.7630546142402,13.3704735376045,-42.9850746268657
"blue",960,540,973.370473537605,497.014925373134,16.7630546142402,13.3704735376045,-42.9850746268657
"blue",960,540,973.370473537605,497.014925373134,16.7630546142402,13.3704735376045,-42.9850746268657
"blue",960,540,973.370473537605,497.014925373134,16.7630546142402,13.3704735376045,-42.9850746268657
"blue",960,540,970.696378830084,497.014925373134,16.4924225024706,10.6963788300836,-42.9850746268657
"blue",960,540,970.696378830084,497.014925373134,16.4924225024706,10.6963788300836,-42.9850746268657
"blue",960,540,970.696378830084,497.014925373134,16.4924225024706,10.6963788300836,-42.9850746268657
"blue",960,540,970.696378830084,497.014925373134,16.4924225024706,10.6963788300836,-42.9850746268657
"blue",960,540,970.696378830084,497.014925373134,16.4924225024706,10.6963788300836,-42.9850746268657
"blue",960,540,970.696378830084,497.014925373134,16.4924225024706,10.6963788300836,-42.9850746268657
"blue",960,540,970.696378830084,497.014925373134,16.4924225024706,10.6963788300836,-42.9850746268657
"blue",960,540,970.696378830084,497.014925373134,16.4924225024706,10.6963788300836,-42.9850746268657
"blue",960,540,970.696378830084,497.014925373134,16.4924225024706,10.6963788300836,-42.9850746268657
"blue",960,540,970.696378830084,497.014925373134,16.4924225024706,10.6963788300836,-42.9850746268657
"blue",960,540,970.696378830084,497.014925373134,16.4924225024706,10.6963788300836,-42.9850746268657
"blue",960,540,970.696378830084,494.328358208955,17.464249196573,10.6963788300836,-45.6716417910448
"blue",960,540,970.696378830084,494.328358208955,17.464249196573,10.6963788300836,-45.6716417910448
"blue",960,540,973.370473537605,494.328358208955,17.7200451466693,13.3704735376045,-45.6716417910448
"blue",960,540,973.370473537605,494.328358208955,17.7200451466693,13.3704735376045,-45.6716417910448
"blue",960,540,973.370473537605,494.328358208955,17.7200451466693,13.3704735376045,-45.6716417910448
"blue",960,540,973.370473537605,494.328358208955,17.7200451466693,13.3704735376045,-45.6716417910448
"blue",960,540,973.370473537605,494.328358208955,17.7200451466693,13.3704735376045,-45.6716417910448
"blue",960,540,973.370473537605,491.641791044776,18.6815416922694,13.3704735376045,-48.3582089552239
"blue",960,540,973.370473537605,491.641791044776,18.6815416922694,13.3704735376045,-48.3582089552239
"blue",960,540,973.370473537605,494.328358208955,17.7200451466693,13.3704735376045,-45.6716417910448
"blue",960,540,973.370473537605,494.328358208955,17.7200451466693,13.3704735376045,-45.6716417910448
"blue",960,540,973.370473537605,491.641791044776,18.6815416922694,13.3704735376045,-48.3582089552239
"blue",960,540,973.370473537605,491.641791044776,18.6815416922694,13.3704735376045,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,491.641791044776,18.9736659610103,16.0445682451253,-48.3582089552239
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,976.044568245125,488.955223880597,19.9248588451713,16.0445682451253,-51.044776119403
"blue",960,540,978.718662952646,488.955223880597,20.2484567313166,18.7186629526462,-51.044776119403
"blue",960,540,978.718662952646,488.955223880597,20.2484567313166,18.7186629526462,-51.044776119403
"blue",960,540,978.718662952646,488.955223880597,20.2484567313166,18.7186629526462,-51.044776119403
"blue",960,540,978.718662952646,488.955223880597,20.2484567313166,18.7186629526462,-51.044776119403
"blue",960,540,978.718662952646,488.955223880597,20.2484567313166,18.7186629526462,-51.044776119403
"blue",960,540,978.718662952646,488.955223880597,20.2484567313166,18.7186629526462,-51.044776119403
"blue",960,540,978.718662952646,488.955223880597,20.2484567313166,18.7186629526462,-51.044776119403
"blue",960,540,978.718662952646,488.955223880597,20.2484567313166,18.7186629526462,-51.044776119403
"blue",960,540,978.718662952646,488.955223880597,20.2484567313166,18.7186629526462,-51.044776119403
"blue",960,540,978.718662952646,488.955223880597,20.2484567313166,18.7186629526462,-51.044776119403
"blue",960,540,978.718662952646,488.955223880597,20.2484567313166,18.7186629526462,-51.044776119403
"blue",960,540,978.718662952646,486.268656716418,21.1896201004171,18.7186629526462,-53.7313432835821
"blue",960,540,978.718662952646,486.268656716418,21.1896201004171,18.7186629526462,-53.7313432835821
"blue",960,540,978.718662952646,486.268656716418,21.1896201004171,18.7186629526462,-53.7313432835821
"blue",960,540,978.718662952646,486.268656716418,21.1896201004171,18.7186629526462,-53.7313432835821
"blue",960,540,978.718662952646,486.268656716418,21.1896201004171,18.7186629526462,-53.7313432835821
