"x","y","group","distance","dif_x","dif_y","p_x","p_y"
916,622,"magenta","9.48683298050514","7.3704414587332","21.8918918918919","913","613"
916,623,"magenta","10.4403065089106","7.3704414587332","24.3243243243243","913","613"
917,623,"magenta","10.770329614269","9.82725527831094","24.3243243243243","913","613"
916,623,"magenta","10.4403065089106","7.3704414587332","24.3243243243243","913","613"
917,623,"magenta","10.770329614269","9.82725527831094","24.3243243243243","913","613"
916,624,"magenta","11.4017542509914","7.3704414587332","26.7567567567568","913","613"
916,624,"magenta","11.4017542509914","7.3704414587332","26.7567567567568","913","613"
916,624,"magenta","11.4017542509914","7.3704414587332","26.7567567567568","913","613"
916,622,"magenta","9.48683298050514","7.3704414587332","21.8918918918919","913","613"
916,621,"magenta","8.54400374531753","7.3704414587332","19.4594594594595","913","613"
916,621,"magenta","8.54400374531753","7.3704414587332","19.4594594594595","913","613"
916,622,"magenta","9.48683298050514","7.3704414587332","21.8918918918919","913","613"
915,622,"magenta","9.21954445729289","4.91362763915547","21.8918918918919","913","613"
915,622,"magenta","9.21954445729289","4.91362763915547","21.8918918918919","913","613"
915,623,"magenta","10.1980390271856","4.91362763915547","24.3243243243243","913","613"
915,622,"magenta","9.21954445729289","4.91362763915547","21.8918918918919","913","613"
915,621,"magenta","8.24621125123532","4.91362763915547","19.4594594594595","913","613"
915,621,"magenta","8.24621125123532","4.91362763915547","19.4594594594595","913","613"
916,621,"magenta","8.54400374531753","7.3704414587332","19.4594594594595","913","613"
917,621,"magenta","8.94427190999916","9.82725527831094","19.4594594594595","913","613"
918,621,"magenta","9.4339811320566","12.2840690978887","19.4594594594595","913","613"
953,720,"red","60.8358446970205","-63.8771593090211","133.783783783784","979","665"
940,684,"red","43.3820239269677","-95.8157389635317","46.2162162162162","979","665"
925,646,"magenta","35.1140997321589","29.4817658349328","80.2702702702703","913","613"
921,631,"magenta","19.6977156035922","19.6545105566219","43.7837837837838","913","613"
921,626,"magenta","15.2643375224737","19.6545105566219","31.6216216216216","913","613"
920,624,"magenta","13.0384048104053","17.1976967370441","26.7567567567568","913","613"
920,624,"magenta","13.0384048104053","17.1976967370441","26.7567567567568","913","613"
921,624,"magenta","13.6014705087354","19.6545105566219","26.7567567567568","913","613"
922,625,"magenta","15","22.1113243761996","29.1891891891892","913","613"
922,625,"magenta","15","22.1113243761996","29.1891891891892","913","613"
922,626,"magenta","15.8113883008419","22.1113243761996","31.6216216216216","913","613"
924,627,"magenta","17.8044938147649","27.0249520153551","34.0540540540541","913","613"
926,627,"magenta","19.1049731745428","31.9385796545106","34.0540540540541","913","613"
926,627,"magenta","19.1049731745428","31.9385796545106","34.0540540540541","913","613"
927,624,"magenta","17.8044938147649","34.3953934740883","26.7567567567568","913","613"
926,622,"magenta","15.8113883008419","31.9385796545106","21.8918918918919","913","613"
926,621,"magenta","15.2643375224737","31.9385796545106","19.4594594594595","913","613"
926,623,"magenta","16.4012194668567","31.9385796545106","24.3243243243243","913","613"
926,623,"magenta","16.4012194668567","31.9385796545106","24.3243243243243","913","613"
925,624,"magenta","16.2788205960997","29.4817658349328","26.7567567567568","913","613"
925,624,"magenta","16.2788205960997","29.4817658349328","26.7567567567568","913","613"
925,624,"magenta","16.2788205960997","29.4817658349328","26.7567567567568","913","613"
925,624,"magenta","16.2788205960997","29.4817658349328","26.7567567567568","913","613"
925,624,"magenta","16.2788205960997","29.4817658349328","26.7567567567568","913","613"
924,625,"magenta","16.2788205960997","27.0249520153551","29.1891891891892","913","613"
924,625,"magenta","16.2788205960997","27.0249520153551","29.1891891891892","913","613"
923,626,"magenta","16.4012194668567","24.5681381957774","31.6216216216216","913","613"
923,626,"magenta","16.4012194668567","24.5681381957774","31.6216216216216","913","613"
923,627,"magenta","17.2046505340853","24.5681381957774","34.0540540540541","913","613"
923,627,"magenta","17.2046505340853","24.5681381957774","34.0540540540541","913","613"
923,627,"magenta","17.2046505340853","24.5681381957774","34.0540540540541","913","613"
924,626,"magenta","17.0293863659264","27.0249520153551","31.6216216216216","913","613"
924,627,"magenta","17.8044938147649","27.0249520153551","34.0540540540541","913","613"
923,627,"magenta","17.2046505340853","24.5681381957774","34.0540540540541","913","613"
923,627,"magenta","17.2046505340853","24.5681381957774","34.0540540540541","913","613"
923,627,"magenta","17.2046505340853","24.5681381957774","34.0540540540541","913","613"
923,626,"magenta","16.4012194668567","24.5681381957774","31.6216216216216","913","613"
923,626,"magenta","16.4012194668567","24.5681381957774","31.6216216216216","913","613"
918,504,"purple","33.1209903233584","71.2476007677543","-38.9189189189189","889","520"
920,577,"magenta","36.6742416417845","17.1976967370441","-87.5675675675676","913","613"
922,612,"magenta","9.05538513813742","22.1113243761996","-2.43243243243243","913","613"
923,619,"magenta","11.6619037896906","24.5681381957774","14.5945945945946","913","613"
923,621,"magenta","12.8062484748657","24.5681381957774","19.4594594594595","913","613"
923,622,"magenta","13.4536240470737","24.5681381957774","21.8918918918919","913","613"
922,622,"magenta","12.7279220613579","22.1113243761996","21.8918918918919","913","613"
923,622,"magenta","13.4536240470737","24.5681381957774","21.8918918918919","913","613"
923,622,"magenta","13.4536240470737","24.5681381957774","21.8918918918919","913","613"
922,622,"magenta","12.7279220613579","22.1113243761996","21.8918918918919","913","613"
923,622,"magenta","13.4536240470737","24.5681381957774","21.8918918918919","913","613"
922,622,"magenta","12.7279220613579","22.1113243761996","21.8918918918919","913","613"
922,622,"magenta","12.7279220613579","22.1113243761996","21.8918918918919","913","613"
921,624,"magenta","13.6014705087354","19.6545105566219","26.7567567567568","913","613"
922,623,"magenta","13.4536240470737","22.1113243761996","24.3243243243243","913","613"
922,623,"magenta","13.4536240470737","22.1113243761996","24.3243243243243","913","613"
921,623,"magenta","12.8062484748657","19.6545105566219","24.3243243243243","913","613"
920,623,"magenta","12.2065556157337","17.1976967370441","24.3243243243243","913","613"
918,623,"magenta","11.1803398874989","12.2840690978887","24.3243243243243","913","613"
919,622,"magenta","10.816653826392","14.7408829174664","21.8918918918919","913","613"
918,623,"magenta","11.1803398874989","12.2840690978887","24.3243243243243","913","613"
917,623,"magenta","10.770329614269","9.82725527831094","24.3243243243243","913","613"
917,623,"magenta","10.770329614269","9.82725527831094","24.3243243243243","913","613"
917,623,"magenta","10.770329614269","9.82725527831094","24.3243243243243","913","613"
917,623,"magenta","10.770329614269","9.82725527831094","24.3243243243243","913","613"
916,622,"magenta","9.48683298050514","7.3704414587332","21.8918918918919","913","613"
917,622,"magenta","9.8488578017961","9.82725527831094","21.8918918918919","913","613"
917,621,"magenta","8.94427190999916","9.82725527831094","19.4594594594595","913","613"
917,621,"magenta","8.94427190999916","9.82725527831094","19.4594594594595","913","613"
916,621,"magenta","8.54400374531753","7.3704414587332","19.4594594594595","913","613"
916,621,"magenta","8.54400374531753","7.3704414587332","19.4594594594595","913","613"
916,621,"magenta","8.54400374531753","7.3704414587332","19.4594594594595","913","613"
917,620,"magenta","8.06225774829855","9.82725527831094","17.027027027027","913","613"
916,620,"magenta","7.61577310586391","7.3704414587332","17.027027027027","913","613"
916,620,"magenta","7.61577310586391","7.3704414587332","17.027027027027","913","613"
919,622,"magenta","10.816653826392","14.7408829174664","21.8918918918919","913","613"
920,623,"magenta","12.2065556157337","17.1976967370441","24.3243243243243","913","613"
920,624,"magenta","13.0384048104053","17.1976967370441","26.7567567567568","913","613"
920,621,"magenta","10.6301458127346","17.1976967370441","19.4594594594595","913","613"
921,623,"magenta","12.8062484748657","19.6545105566219","24.3243243243243","913","613"
921,624,"magenta","13.6014705087354","19.6545105566219","26.7567567567568","913","613"
922,624,"magenta","14.2126704035519","22.1113243761996","26.7567567567568","913","613"
922,625,"magenta","15","22.1113243761996","29.1891891891892","913","613"
924,626,"magenta","17.0293863659264","27.0249520153551","31.6216216216216","913","613"
923,626,"magenta","16.4012194668567","24.5681381957774","31.6216216216216","913","613"
924,626,"magenta","17.0293863659264","27.0249520153551","31.6216216216216","913","613"
923,626,"magenta","16.4012194668567","24.5681381957774","31.6216216216216","913","613"
922,624,"magenta","14.2126704035519","22.1113243761996","26.7567567567568","913","613"
923,625,"magenta","15.6204993518133","24.5681381957774","29.1891891891892","913","613"
922,624,"magenta","14.2126704035519","22.1113243761996","26.7567567567568","913","613"
921,624,"magenta","13.6014705087354","19.6545105566219","26.7567567567568","913","613"
921,624,"magenta","13.6014705087354","19.6545105566219","26.7567567567568","913","613"
921,623,"magenta","12.8062484748657","19.6545105566219","24.3243243243243","913","613"
921,623,"magenta","12.8062484748657","19.6545105566219","24.3243243243243","913","613"
921,623,"magenta","12.8062484748657","19.6545105566219","24.3243243243243","913","613"
921,623,"magenta","12.8062484748657","19.6545105566219","24.3243243243243","913","613"
921,623,"magenta","12.8062484748657","19.6545105566219","24.3243243243243","913","613"
921,624,"magenta","13.6014705087354","19.6545105566219","26.7567567567568","913","613"
921,624,"magenta","13.6014705087354","19.6545105566219","26.7567567567568","913","613"
920,624,"magenta","13.0384048104053","17.1976967370441","26.7567567567568","913","613"
920,624,"magenta","13.0384048104053","17.1976967370441","26.7567567567568","913","613"
919,623,"magenta","11.6619037896906","14.7408829174664","24.3243243243243","913","613"
919,623,"magenta","11.6619037896906","14.7408829174664","24.3243243243243","913","613"
918,624,"magenta","12.0830459735946","12.2840690978887","26.7567567567568","913","613"
917,623,"magenta","10.770329614269","9.82725527831094","24.3243243243243","913","613"
918,623,"magenta","11.1803398874989","12.2840690978887","24.3243243243243","913","613"
919,624,"magenta","12.5299640861417","14.7408829174664","26.7567567567568","913","613"
925,622,"magenta","15","29.4817658349328","21.8918918918919","913","613"
925,619,"magenta","13.4164078649987","29.4817658349328","14.5945945945946","913","613"
924,619,"magenta","12.5299640861417","27.0249520153551","14.5945945945946","913","613"
916,616,"magenta","4.24264068711928","7.3704414587332","7.2972972972973","913","613"
912,615,"magenta","2.23606797749979","-2.45681381957773","4.86486486486486","913","613"
912,615,"magenta","2.23606797749979","-2.45681381957773","4.86486486486486","913","613"
911,614,"magenta","2.23606797749979","-4.91362763915547","2.43243243243243","913","613"
911,614,"magenta","2.23606797749979","-4.91362763915547","2.43243243243243","913","613"
911,614,"magenta","2.23606797749979","-4.91362763915547","2.43243243243243","913","613"
913,613,"magenta","0","0","0","913","613"
912,614,"magenta","1.4142135623731","-2.45681381957773","2.43243243243243","913","613"
913,613,"magenta","0","0","0","913","613"
912,614,"magenta","1.4142135623731","-2.45681381957773","2.43243243243243","913","613"
912,613,"magenta","1","-2.45681381957773","0","913","613"
912,613,"magenta","1","-2.45681381957773","0","913","613"
915,612,"magenta","2.23606797749979","4.91362763915547","-2.43243243243243","913","613"
915,612,"magenta","2.23606797749979","4.91362763915547","-2.43243243243243","913","613"
914,612,"magenta","1.4142135623731","2.45681381957773","-2.43243243243243","913","613"
913,613,"magenta","0","0","0","913","613"
911,616,"magenta","3.60555127546399","-4.91362763915547","7.2972972972973","913","613"
912,614,"magenta","1.4142135623731","-2.45681381957773","2.43243243243243","913","613"
913,614,"magenta","1","0","2.43243243243243","913","613"
