"x","y","group","distance","dif_x","dif_y","p_x","p_y"
953,483,"magenta","3.60555127546399","-5.2856159669649","8.04968944099379","955","480"
954,483,"magenta","3.16227766016838","-2.64280798348245","8.04968944099379","955","480"
954,482,"magenta","2.23606797749979","-2.64280798348245","5.36645962732919","955","480"
955,482,"magenta","2","0","5.36645962732919","955","480"
956,482,"magenta","2.23606797749979","2.64280798348245","5.36645962732919","955","480"
956,482,"magenta","2.23606797749979","2.64280798348245","5.36645962732919","955","480"
957,482,"magenta","2.82842712474619","5.2856159669649","5.36645962732919","955","480"
956,481,"magenta","1.4142135623731","2.64280798348245","2.6832298136646","955","480"
956,481,"magenta","1.4142135623731","2.64280798348245","2.6832298136646","955","480"
956,480,"magenta","1","2.64280798348245","0","955","480"
956,480,"magenta","1","2.64280798348245","0","955","480"
956,478,"magenta","2.23606797749979","2.64280798348245","-5.36645962732919","955","480"
956,477,"magenta","3.16227766016838","2.64280798348245","-8.04968944099379","955","480"
956,476,"magenta","4.12310562561766","2.64280798348245","-10.7329192546584","955","480"
957,476,"magenta","4.47213595499958","5.2856159669649","-10.7329192546584","955","480"
957,475,"magenta","5.3851648071345","5.2856159669649","-13.416149068323","955","480"
957,474,"magenta","6.32455532033676","5.2856159669649","-16.0993788819876","955","480"
957,474,"magenta","6.32455532033676","5.2856159669649","-16.0993788819876","955","480"
958,474,"magenta","6.70820393249937","7.92842395044735","-16.0993788819876","955","480"
958,473,"magenta","7.61577310586391","7.92842395044735","-18.7826086956522","955","480"
959,473,"magenta","8.06225774829855","10.5712319339298","-18.7826086956522","955","480"
959,473,"magenta","8.06225774829855","10.5712319339298","-18.7826086956522","955","480"
959,473,"magenta","8.06225774829855","10.5712319339298","-18.7826086956522","955","480"
959,473,"magenta","8.06225774829855","10.5712319339298","-18.7826086956522","955","480"
959,473,"magenta","8.06225774829855","10.5712319339298","-18.7826086956522","955","480"
959,473,"magenta","8.06225774829855","10.5712319339298","-18.7826086956522","955","480"
959,474,"magenta","7.21110255092798","10.5712319339298","-16.0993788819876","955","480"
960,475,"magenta","7.07106781186548","13.2140399174123","-13.416149068323","955","480"
960,475,"magenta","7.07106781186548","13.2140399174123","-13.416149068323","955","480"
960,476,"magenta","6.40312423743285","13.2140399174123","-10.7329192546584","955","480"
960,477,"magenta","5.8309518948453","13.2140399174123","-8.04968944099379","955","480"
960,478,"magenta","5.3851648071345","13.2140399174123","-5.36645962732919","955","480"
960,479,"magenta","5.09901951359278","13.2140399174123","-2.6832298136646","955","480"
960,480,"magenta","5","13.2140399174123","0","955","480"
960,481,"magenta","5.09901951359278","13.2140399174123","2.6832298136646","955","480"
960,482,"magenta","5.3851648071345","13.2140399174123","5.36645962732919","955","480"
961,483,"magenta","6.70820393249937","15.8568479008947","8.04968944099379","955","480"
961,483,"magenta","6.70820393249937","15.8568479008947","8.04968944099379","955","480"
961,484,"magenta","7.21110255092798","15.8568479008947","10.7329192546584","955","480"
961,484,"magenta","7.21110255092798","15.8568479008947","10.7329192546584","955","480"
962,485,"magenta","8.60232526704263","18.4996558843772","13.416149068323","955","480"
963,486,"magenta","10","21.1424638678596","16.0993788819876","955","480"
963,485,"magenta","9.4339811320566","21.1424638678596","13.416149068323","955","480"
963,486,"magenta","10","21.1424638678596","16.0993788819876","955","480"
963,486,"magenta","10","21.1424638678596","16.0993788819876","955","480"
964,487,"magenta","11.4017542509914","23.785271851342","18.7826086956522","955","480"
964,488,"magenta","12.0415945787923","23.785271851342","21.4658385093168","955","480"
964,488,"magenta","12.0415945787923","23.785271851342","21.4658385093168","955","480"
963,489,"magenta","12.0415945787923","21.1424638678596","24.1490683229814","955","480"
963,489,"magenta","12.0415945787923","21.1424638678596","24.1490683229814","955","480"
963,489,"magenta","12.0415945787923","21.1424638678596","24.1490683229814","955","480"
962,490,"magenta","12.2065556157337","18.4996558843772","26.832298136646","955","480"
961,490,"magenta","11.6619037896906","15.8568479008947","26.832298136646","955","480"
960,490,"magenta","11.1803398874989","13.2140399174123","26.832298136646","955","480"
959,488,"magenta","8.94427190999916","10.5712319339298","21.4658385093168","955","480"
959,486,"magenta","7.21110255092798","10.5712319339298","16.0993788819876","955","480"
958,485,"magenta","5.8309518948453","7.92842395044735","13.416149068323","955","480"
958,483,"magenta","4.24264068711928","7.92842395044735","8.04968944099379","955","480"
958,483,"magenta","4.24264068711928","7.92842395044735","8.04968944099379","955","480"
959,482,"magenta","4.47213595499958","10.5712319339298","5.36645962732919","955","480"
959,481,"magenta","4.12310562561766","10.5712319339298","2.6832298136646","955","480"
960,481,"magenta","5.09901951359278","13.2140399174123","2.6832298136646","955","480"
961,480,"magenta","6","15.8568479008947","0","955","480"
962,480,"magenta","7","18.4996558843772","0","955","480"
962,479,"magenta","7.07106781186548","18.4996558843772","-2.6832298136646","955","480"
963,478,"magenta","8.24621125123532","21.1424638678596","-5.36645962732919","955","480"
964,478,"magenta","9.21954445729289","23.785271851342","-5.36645962732919","955","480"
965,477,"magenta","10.4403065089106","26.4280798348245","-8.04968944099379","955","480"
965,477,"magenta","10.4403065089106","26.4280798348245","-8.04968944099379","955","480"
966,476,"magenta","11.7046999107196","29.070887818307","-10.7329192546584","955","480"
967,476,"magenta","12.6491106406735","31.7136958017894","-10.7329192546584","955","480"
967,476,"magenta","12.6491106406735","31.7136958017894","-10.7329192546584","955","480"
967,475,"magenta","13","31.7136958017894","-13.416149068323","955","480"
967,476,"magenta","12.6491106406735","31.7136958017894","-10.7329192546584","955","480"
